,Pretreatment_Quercetin1,Pretreatment_Quercetin2,Pretreatment_Quercetin3,Pretreatment_Quercetin4,Pretreatment_Quercetin5,Pretreatment_Quercetin6,Pretreatment_Quercetin7
ID_REF,GSM1922995,GSM1923002,GSM1923008,GSM1923015,GSM1923018,GSM1923022,GSM1923017
7896609,10.13577,9.934752,10.1687,10.45681,10.11814,10.21464,9.878138
7896610,4.786728,4.920411,4.304003,5.155124,4.14458,5.014648,4.227196
7896611,8.128531,7.806926,8.020486,8.319707,8.164098,8.56937,8.577444
7896612,10.07584,9.711591,10.10772,10.46573,9.790025,9.74708,10.08082
7896613,7.396128,7.090711,8.153457,7.706702,8.062226,8.233239,8.458738
7896614,5.249564,5.07667,5.071195,6.088506,5.395596,5.425303,5.447837
7896615,6.522725,6.425806,5.731252,6.035357,5.625995,5.989794,5.345016
7896616,11.17188,11.10943,11.1158,11.2224,10.94175,11.04591,10.92539
7896617,3.401089,3.075418,3.007848,3.158537,3.142617,3.927744,4.236274
7896618,5.431717,4.437999,5.362071,5.433464,5.063515,2.820144,4.295955
7896619,6.499719,5.573304,5.632681,6.324975,5.996972,6.045122,5.255017
7896620,11.07821,10.98191,11.12814,11.24179,11.15201,11.01745,11.08819
7896621,8.763878,9.501462,8.759729,8.956309,9.23179,9.13386,9.047124
7896622,11.30038,10.95975,10.94178,11.06355,10.59681,11.03342,11.30297
7896623,6.997848,6.903487,6.538812,7.329588,7.294388,7.274072,6.956317
7896624,7.461213,7.295915,7.870902,7.631629,7.857085,7.735329,7.709437
7896625,6.271194,6.42839,5.873354,6.751767,6.369508,6.534675,6.376214
7896626,3.583938,6.267606,5.067961,3.99507,4.769662,3.773049,4.549318
7896627,8.148839,8.47826,8.480386,8.643883,8.608691,8.321431,8.280252
7896628,7.447721,7.389965,6.953064,7.155582,7.881876,6.716797,6.670115
7896629,5.186741,5.723239,4.048975,4.810524,6.238426,4.621283,4.135655
7896630,6.946983,3.186546,5.13127,5.572092,5.505964,5.930017,4.246808
7896631,13.33038,13.23339,13.32134,13.40819,13.33193,13.22665,13.27401
7896632,3.782232,5.501855,3.712279,3.027933,5.222981,4.038341,3.596952
7896633,8.391867,8.072609,7.529578,8.044188,7.758162,7.511586,6.343287
7896634,4.549771,5.542605,5.477327,2.554939,5.088849,6.122926,5.512503
7896635,4.037843,3.696233,3.218335,3.820584,4.399955,3.75436,3.67393
7896636,4.052822,3.807015,3.907008,4.920334,3.245538,4.417442,3.481039
7896637,6.717341,6.939301,7.164566,6.522462,6.764508,6.941291,7.197618
7896638,5.239696,5.916337,4.888569,6.293064,6.565578,5.15997,5.331556
7896639,12.57821,12.43862,12.60024,12.68908,12.62266,12.54173,12.44863
7896640,7.574969,7.133861,7.380854,7.901393,7.341551,7.458369,5.425755
7896641,4.322897,3.721165,3.65643,2.824656,3.232927,3.753666,2.610124
7896642,10.65236,10.47375,10.7024,10.75219,10.9343,10.23163,10.3971
7896643,4.680115,4.004611,3.411012,3.679681,4.272771,3.876929,3.443077
7896644,6.825275,6.311947,7.191666,6.589276,6.89613,6.971464,6.83556
7896645,5.345405,5.21984,5.071218,5.351434,5.978157,5.14587,4.028562
7896646,6.906541,7.275939,7.188799,7.288925,7.107731,6.892512,7.032542
7896647,12.00909,11.66354,11.65486,12.04749,12.04397,11.47534,11.52012
7896648,7.450518,7.459375,7.452666,7.866418,7.169959,8.255773,7.389818
7896649,4.733473,5.421951,5.263865,5.825863,5.108654,5.709995,2.857062
7896650,10.39391,10.04362,10.07942,10.52414,9.553838,9.996749,10.0788
7896651,10.11427,9.799231,10.00412,10.31022,10.00909,10.22709,10.22894
7896652,8.816588,9.165683,8.79418,8.721285,9.142788,8.840333,9.196894
7896653,12.55304,12.57694,12.60581,12.58111,12.73009,12.77649,12.56842
7896654,7.36165,7.458428,8.891336,8.943137,8.580599,9.22134,9.040239
7896655,8.377411,8.538741,8.397131,8.720552,8.180592,8.205355,8.031436
7896656,7.146925,6.9631,6.566445,7.729924,6.624244,7.171062,6.448038
7896657,11.78166,12.27918,11.8995,11.91899,11.89946,11.78143,11.84242
7896658,2.209184,2.389673,2.238866,2.221414,2.309564,2.188878,2.26794
7896659,4.826073,5.880367,4.417775,5.035874,5.272555,4.754619,3.22681
7896660,7.999712,7.496481,7.307375,8.320107,7.707154,7.977001,8.121746
7896661,7.910596,7.956118,7.514999,8.249899,7.612121,8.001369,7.423862
7896662,7.687168,7.179124,7.739726,7.786189,7.369409,7.601736,7.130168
7896663,8.89549,9.177627,8.944473,9.361101,9.302818,9.212996,9.483189
7896664,11.23961,10.42964,10.10017,10.02578,10.3529,10.02628,9.815861
7896665,6.483574,3.851739,3.007511,2.633433,2.630326,4.795306,3.570185
7896666,2.487969,2.79913,2.450865,2.210083,2.723668,2.488669,3.090325
7896667,5.582273,5.84285,5.885441,5.408365,5.665706,5.708374,5.972271
7896668,7.706827,7.424855,6.833412,7.518366,6.60435,7.17905,7.583338
7896669,10.25363,10.02382,10.17411,10.41426,10.08752,10.01662,10.0402
7896670,8.077082,8.059405,7.866384,7.785175,8.173355,8.479997,8.120006
7896671,6.957651,7.995341,6.189356,7.688447,6.765061,7.273155,7.198046
7896672,3.084837,5.0355,3.406128,4.945804,4.598831,3.003333,4.034855
7896673,10.50062,10.66618,10.661,10.98266,10.90604,10.98994,10.69676
7896674,5.056287,5.813951,5.274509,5.359774,5.122995,6.309797,4.501446
7896675,9.080372,8.983718,9.395182,9.564751,9.323158,9.235699,8.906528
7896676,8.685567,8.561241,8.59833,8.751083,8.919793,8.803524,8.805925
7896677,8.765432,8.526666,8.774321,8.257868,8.687242,8.564208,8.571607
7896678,4.042407,3.722242,2.609031,3.243763,2.559558,2.126951,2.288481
7896679,11.23676,10.88256,11.32049,11.59377,10.99368,10.83885,10.73524
7896680,6.417345,6.683943,5.244802,6.306141,7.191763,6.521758,6.064951
7896681,6.048046,6.858166,7.048388,6.547622,5.881715,5.964014,6.576679
7896682,6.88814,6.622444,6.421534,7.598816,6.484946,6.845318,5.994074
7896683,11.17224,10.96612,11.16099,11.24064,10.68605,11.20996,11.11559
7896684,10.56578,10.44729,10.51638,10.19773,10.34488,10.50167,10.63276
7896685,10.53256,10.12454,10.17424,10.81685,10.73696,10.09087,9.909613
7896686,6.295738,5.944099,5.763154,6.420151,5.840837,5.368953,6.305994
7896687,12.66154,12.54131,12.62789,12.57096,12.47125,12.51445,12.63818
7896688,10.29791,10.24568,10.38196,10.31586,10.59973,10.05409,10.60693
7896689,10.26771,10.10212,10.15857,10.12848,10.18543,10.02698,10.20098
7896690,8.104326,7.259158,7.748992,7.733915,7.809901,6.819094,7.469504
7896691,10.12562,9.695391,10.1027,10.5887,10.06157,9.963196,9.447229
7896692,7.908431,8.037874,7.995385,7.977634,7.77529,8.403684,8.038236
7896693,6.70254,7.133671,7.028668,7.16858,6.445622,6.695686,6.086716
7896694,10.82408,10.80128,11.05962,11.40533,11.18343,11.10101,10.85379
7896695,5.707449,6.240925,5.476703,5.544125,6.363019,5.915979,6.013876
7896696,7.371969,7.183183,7.275367,7.484266,7.545416,7.708673,7.732891
7896697,11.92897,11.29821,11.66888,11.45119,11.86803,10.98298,11.40161
7896698,9.417283,9.452582,9.444111,9.546518,9.620534,9.506914,9.537987
7896699,9.771267,9.802157,9.480424,9.632953,10.05314,9.59101,8.894082
7896700,8.776258,8.422324,8.492782,8.837964,8.527645,8.988497,9.317136
7896701,8.885124,9.089906,9.209345,9.467866,8.482086,9.280722,8.844969
7896702,9.122771,9.205034,9.250923,9.603601,9.055563,9.404844,8.309326
7896703,12.19152,12.16919,12.04808,12.046,12.1636,11.96516,12.1108
7896704,9.670356,9.297396,9.810021,9.786218,10.10365,9.524445,10.34489
7896705,10.22509,9.946107,10.06521,10.05896,10.16743,9.782854,10.16641
7896706,10.70321,10.66439,10.9281,10.56372,10.3304,10.6886,10.91121
7896707,7.719394,7.045361,7.266418,7.314709,7.390555,6.56534,7.07966
7896708,10.48908,9.928871,10.58005,10.94135,9.866632,10.74886,9.940641
7896709,8.842196,9.402908,9.082076,9.328163,9.082579,9.600168,8.898685
7896710,4.572863,5.834794,5.820744,5.823418,4.923485,5.62936,3.214093
7896711,8.273458,7.692755,7.991274,8.370398,8.236633,8.042372,8.580519
7896712,5.661068,5.645297,4.140865,3.949402,6.775044,5.322942,3.1233
7896713,7.422162,7.270026,7.337224,7.559512,7.599175,7.857714,7.731
7896714,8.577961,8.528798,8.350126,8.509085,8.191535,8.473316,8.341673
7896715,11.91363,11.32574,11.74643,11.31382,11.96035,11.04806,11.25103
7896716,9.176552,9.411382,9.577139,9.590044,9.921766,9.637136,9.826267
7896717,10.18556,10.19759,9.927325,10.05663,10.49744,10.00269,9.506738
7896718,8.678857,8.35694,8.432199,8.857159,8.481516,8.93372,9.261201
7896719,8.726914,9.047281,9.204307,9.311775,8.735185,9.295017,9.016753
7896720,9.229053,9.130218,9.282537,9.611077,9.186759,9.514524,8.049179
7896721,8.787573,8.892832,8.823584,8.948978,9.084219,8.85111,8.94333
7896722,9.927979,10.03631,9.107629,9.44283,9.950534,8.72206,10.71833
7896723,6.546378,6.356085,6.707916,6.863063,6.876276,6.857942,6.98717
7896724,7.225659,6.782889,7.386228,8.017288,7.178101,7.668327,7.366428
7896725,3.906738,4.030878,4.392115,3.966102,3.916946,3.914283,4.370688
7896726,9.194986,9.122975,9.248807,9.262566,8.940902,9.163097,8.983741
7896727,9.337212,8.662532,8.790954,9.028896,9.28746,8.446202,8.930453
7896728,10.37579,9.893311,9.924467,9.889595,9.826103,9.943585,9.84496
7896729,8.161679,6.959604,7.781495,8.048355,8.189984,7.119858,6.911417
7896730,4.785519,4.166511,4.724808,4.341501,4.739037,4.745981,4.955361
8180192,13.21384,13.25763,13.23402,13.27102,13.30423,13.119,13.16071
8180193,13.31069,13.24868,13.18888,13.20302,13.23649,13.03309,13.14512
8180194,8.237662,7.817595,8.10223,7.95418,8.035302,7.838127,7.840734
8180195,4.265236,4.253747,4.378948,4.23952,4.23952,4.25255,4.161438
8180196,9.398115,9.237773,9.458272,9.526365,9.499556,9.256107,9.595836
8180197,4.875113,5.178836,5.261123,4.997962,5.014568,4.9003,5.573536
8180198,3.210943,3.340645,3.496132,3.284945,3.223559,3.469965,3.692803
8180199,8.215869,7.779233,8.092337,7.954351,8.032369,7.79264,7.89184
8180200,10.02432,9.655307,9.546206,9.595846,9.332196,9.505126,9.275046
8180201,4.030497,4.289385,4.289385,4.260372,4.078508,4.255733,4.583737
8180202,6.27729,6.03159,6.091902,6.559115,6.135839,6.342958,6.414639
8180203,5.425846,5.526741,5.724916,5.568534,5.722159,5.767114,5.632179
8180204,6.651396,6.31136,6.414163,6.61027,6.337478,6.427201,6.364933
8180205,3.429394,3.415602,3.421094,3.382405,3.279001,3.19517,3.219473
8180206,7.522227,7.363999,7.413581,7.512179,7.348798,7.554278,6.854781
8180207,8.390505,8.203321,8.34273,8.395955,8.163005,8.34798,7.696278
8180208,4.700674,4.934286,4.929964,4.268642,4.955009,4.94223,5.424814
8180209,6.282304,6.07096,6.340439,5.833811,5.953429,6.296929,6.371031
8180210,4.005931,3.837255,4.292093,3.739213,4.036626,3.923765,4.249182
8180211,4.289011,4.134263,4.667171,4.473835,4.293174,4.398291,4.468029
8180212,6.71111,6.242422,6.120972,6.610279,6.106578,6.433559,5.91511
8180213,4.68814,4.520645,4.735857,4.652926,4.668846,5.014778,4.399978
8180214,5.89528,4.434011,4.730149,5.529145,4.69813,4.924677,4.915075
8180215,5.307632,5.126265,5.353721,4.66569,5.122152,5.220493,5.529716
8180216,7.902174,7.687509,7.391711,7.613033,7.70312,7.383551,7.697672
8180217,10.55254,10.01961,10.2576,10.27769,10.08306,10.40456,9.921315
8180218,8.169666,7.892088,8.075871,7.981659,8.016925,7.891059,8.105942
8180219,5.478961,5.446273,5.4983,5.466941,5.238073,5.390084,5.733771
8180220,4.840042,5.302785,5.387609,5.091377,5.088017,5.454426,5.23988
8180221,2.720996,2.641753,2.668724,2.727494,2.726271,2.629596,2.785622
8180222,3.02039,3.06287,3.068721,3.043829,3.017569,3.064795,3.22106
8180223,7.071931,6.701308,6.875384,7.280914,7.574313,6.591838,7.369096
8180224,7.563394,7.238712,7.12441,7.159199,6.778516,7.168344,6.73385
8180225,5.030023,5.136276,5.046169,5.102319,5.027977,5.30437,5.245469
8180226,4.243764,4.562494,4.7319,4.662638,4.587739,4.58893,4.562822
8180227,8.264957,8.136665,8.140482,8.104252,7.990802,8.260002,8.056456
8180228,5.020786,5.117671,5.005627,5.083197,4.894618,5.288301,5.465827
8180229,5.885875,5.776246,5.88703,6.521863,6.250976,5.729743,5.161906
8180230,7.773565,7.386378,7.666247,7.884368,7.750414,7.585492,7.487187
8180231,4.958268,5.187735,5.067399,4.790174,5.067399,4.875976,5.048399
8180232,7.659447,7.311811,7.082696,7.390982,7.531592,7.189079,6.752601
8180233,5.000844,5.279921,5.175838,4.713193,4.63696,4.751953,4.998176
8180234,7.638125,7.1128,7.622647,8.083647,7.392269,6.652071,8.355288
8180235,5.440045,5.271991,5.526155,5.560653,5.373981,5.478496,5.464748
8180236,8.277265,8.087178,7.778679,7.721089,7.535653,7.63385,7.611998
8180237,8.230545,8.074157,7.98434,8.059358,8.104692,8.15364,7.551927
8180238,3.759843,3.751411,3.78063,4.110057,3.809691,3.85047,3.904663
8180239,7.490856,7.361453,7.095494,7.07974,7.298407,7.416125,6.782941
8180240,7.229616,7.313368,7.341055,7.742224,7.879036,7.504539,7.377522
8180241,5.006155,5.072858,5.054116,5.027896,5.023582,5.357103,5.051181
8180242,4.9482,5.07747,5.118191,4.912187,4.974266,5.34712,5.014621
8180243,4.73651,4.682685,4.986659,4.673176,4.360223,4.544096,4.986016
8180244,6.919687,6.920816,6.71674,7.138728,6.820098,6.977333,6.7661
8180245,4.566784,5.958085,5.98253,6.333059,6.59647,6.08514,4.488637
8180246,8.73505,8.622101,8.441141,8.492691,8.956274,8.532067,7.657055
8180247,5.14871,4.877759,5.221688,4.901893,4.881528,5.367131,5.156891
8180248,3.370339,3.638117,3.417765,4.237135,3.680499,3.512745,3.751515
8180249,4.60444,5.106844,4.799758,4.638172,4.563434,4.631455,5.070864
8180250,5.37268,5.392971,5.332222,5.317563,5.77035,5.15632,5.223263
8180251,5.999288,6.148267,5.90827,6.025718,6.360081,6.16192,5.58842
8180252,5.181296,5.292728,5.446832,5.4713,5.580732,4.917546,5.160198
8180253,3.733222,3.793689,3.930928,3.687155,3.550832,3.701524,3.856456
8180254,7.320082,6.922166,7.388086,7.271346,7.224336,7.248934,7.628228
8180255,8.297291,9.593295,9.834566,9.622565,9.445059,9.685764,9.239597
8180256,8.905846,8.988325,8.697009,8.834175,8.818638,8.645516,8.384076
8180257,9.545335,9.302805,9.202177,9.295458,9.238817,9.08013,9.289696
8180258,6.27729,6.03159,6.091902,6.559115,6.135839,6.342958,6.414639
8180259,9.156077,9.619271,9.824489,9.927893,9.198669,9.793549,8.849711
8180260,9.622773,9.652256,9.765076,9.72788,9.89443,9.808469,9.584819
8180261,9.12999,8.855842,9.043134,9.047461,9.015915,8.79784,9.117314
8180262,8.542459,8.206281,8.060352,8.113745,7.704816,8.125653,7.692013
8180263,9.952545,9.743775,9.661261,9.790249,9.739109,9.630177,9.579005
8180264,5.013271,4.284751,4.215885,4.680308,4.080744,4.116168,4.446432
8180265,8.277265,8.087178,7.778679,7.721089,7.535653,7.63385,7.611998
8180266,4.879103,4.955982,5.319293,5.016821,5.191822,5.28963,5.511587
8180267,7.433351,7.433164,7.256659,7.107096,7.261809,7.109624,7.229118
8180268,6.733792,6.337718,6.607728,6.491952,6.468486,6.701095,6.607728
8180269,7.0045,6.842435,6.78245,7.005869,6.415695,6.709631,6.629721
8180270,4.987874,4.992825,5.150531,5.01377,5.362967,5.150531,5.465803
8180271,4.613391,4.753406,4.793467,4.168131,4.351193,4.79747,5.205966
8180272,4.848725,4.659392,5.337439,5.373179,5.297474,5.315262,5.452024
8180273,5.694319,5.694319,5.816668,5.243925,5.683823,5.728276,5.944083
8180274,5.88949,6.469458,6.452881,5.706849,6.267127,6.456884,6.445513
8180275,4.278451,4.585642,4.969788,4.422189,4.364745,4.878193,5.133459
8180276,3.413952,3.751776,3.773157,3.375332,3.604727,3.673712,3.904522
8180277,5.112751,4.777714,5.150733,4.42992,5.00532,5.179444,5.385478
8180278,4.721036,4.705482,4.600415,4.319458,4.58992,3.971888,4.600415
8180279,4.810689,4.849218,5.461348,4.874473,5.20158,5.585,5.466329
8180280,5.035634,4.419605,4.794642,5.222262,4.579788,5.156829,5.305905
8180281,5.679408,5.770679,6.077244,5.725815,5.91789,6.105481,6.212306
8180282,6.42438,7.004849,7.267604,7.414428,5.864016,7.543195,6.542693
8180283,9.11072,9.312765,9.170112,9.120259,9.806389,9.026982,8.766315
8180284,9.560039,9.746715,9.52941,9.554282,10.27236,9.454246,9.161226
8180285,11.08326,10.46478,10.64994,10.79671,10.47537,10.67022,10.30959
8180286,8.502751,8.719481,8.493375,8.267568,8.411768,8.622484,8.261936
8180287,9.603013,10.71517,9.870808,9.821405,9.78928,9.530615,9.408471
8180288,8.237662,7.817595,8.10223,7.95418,8.035302,7.838127,7.840734
8180289,8.101612,7.67979,7.987037,7.853669,7.963479,7.724063,7.752962
8180290,8.110378,7.703355,8.001837,7.881372,7.978279,7.765297,7.767761
8180291,8.110378,7.703355,8.001837,7.881372,7.978279,7.765297,7.767761
8180292,8.116411,7.703355,8.001837,7.881372,7.981102,7.762973,7.767761
8180293,8.237662,7.817595,8.10223,7.95418,8.035302,7.838127,7.840734
8180294,8.116411,8.174706,7.982553,7.920573,7.799554,8.00141,7.620344
8180295,8.177207,7.803281,8.102993,7.952437,8.031393,7.787245,7.880832
8180296,8.08847,7.688555,7.999436,7.873456,7.975011,7.738421,7.838974
8180297,11.42505,11.49788,11.38192,11.23191,11.50629,11.33948,10.96523
8180298,8.722285,8.79329,8.563932,8.731754,8.351198,8.646157,8.521313
8180299,9.74737,9.709086,9.477135,9.646544,9.333617,9.419197,9.129111
8180300,5.716863,5.803978,5.722169,5.469018,5.678806,5.926462,6.112073
8180301,7.390318,7.209324,7.38555,7.456861,7.72437,7.42415,7.237519
8180302,7.412489,7.185414,7.372357,7.427016,7.682413,7.390298,7.250523
8180303,3.918615,4.081694,4.76402,4.177542,3.739747,4.039275,4.185776
8180304,5.925849,5.77545,5.946654,5.409145,5.757061,5.934095,6.118186
8180305,7.557891,7.641979,7.455204,7.037224,7.833407,7.649563,7.277615
8180306,10.54659,10.1882,10.36904,10.41511,10.49175,10.3011,10.04305
8180307,8.445879,8.541082,8.236109,8.495167,8.701445,8.41405,8.281382
8180308,8.433045,8.556007,8.277365,8.505762,8.701443,8.430823,8.286135
8180309,7.536354,7.401222,7.460599,7.167232,6.796243,6.869139,7.491852
8180310,9.798015,9.94224,9.738964,9.840078,9.451622,9.778494,9.945599
8180311,9.136187,8.730366,8.875566,8.84779,8.664325,8.990364,8.645514
8180312,10.17815,10.26293,9.98888,10.0356,9.708789,10.34587,9.795172
8180313,5.343727,5.711494,5.847871,5.597883,5.90522,5.597912,5.71329
8180314,5.562746,5.611724,5.842996,5.696185,5.895744,5.656312,5.909198
8180315,5.637315,5.908955,6.174603,5.841882,6.074486,5.907861,5.891162
8180316,8.715051,8.91472,8.781392,9.038453,8.950198,8.538168,8.923763
8180317,8.638686,8.791581,8.683667,8.970356,8.888038,8.395836,8.889063
8180318,8.807786,8.935086,8.805937,9.058819,8.970565,8.528474,8.94413
8180319,8.645263,8.642583,8.710599,8.995988,8.811347,8.416691,8.90323
8180320,6.718932,5.951315,6.111201,6.09375,6.08524,5.962715,5.850668
8180321,8.297291,9.593295,9.834566,9.622565,9.445059,9.685764,9.239597
8180322,3.593922,3.628661,4.211994,4.519769,3.979212,3.785602,3.824311
8180323,9.788659,10.85142,9.942326,9.951804,10.04153,10.87328,9.917518
8180324,9.012524,8.944826,8.700299,8.684752,8.184042,8.796854,8.467267
8180325,8.062509,8.05742,8.279832,8.309681,8.239329,7.984525,8.276383
8180326,8.325115,8.392544,8.518696,8.552784,8.514651,8.256638,8.533211
8180327,8.169214,8.176332,8.51087,8.460499,8.398927,8.135214,8.402634
8180328,8.311283,8.389732,8.567133,8.56407,8.517534,8.273549,8.55792
8180329,12.62455,12.68325,12.63511,12.64641,12.6225,12.61344,12.5838
8180330,12.68736,12.74056,12.70364,12.70104,12.67833,12.6806,12.64883
8180331,12.64144,12.72184,12.66754,12.66754,12.64582,12.64995,12.60858
8180332,12.6504,12.73615,12.66413,12.67142,12.64783,12.65035,12.60522
8180333,12.61878,12.72225,12.64353,12.64397,12.62059,12.58615,12.58382
8180334,12.67824,12.75854,12.68417,12.69805,12.67336,12.6631,12.63001
8180335,12.58905,12.69726,12.61513,12.61344,12.59714,12.54329,12.56125
8180336,9.675775,9.574348,9.742791,9.651588,9.941192,9.610292,9.618325
8180337,8.121636,8.506695,8.012569,8.206926,8.653594,8.158252,8.158948
8180338,7.350597,7.335059,7.156314,7.250343,7.734311,7.06347,6.907373
8180339,8.642301,8.582721,8.841693,9.175779,9.215113,8.969741,8.535426
8180340,5.227017,5.33569,5.336408,5.277206,5.245657,5.351539,5.49517
8180341,10.91855,10.69524,10.86837,10.92493,10.80552,10.77867,10.981
8180342,10.91031,10.68966,10.88474,10.93901,10.81523,10.75234,10.99394
8180343,10.88899,10.68133,10.87042,10.92285,10.80313,10.77997,10.98235
8180344,10.48566,10.13095,10.14208,10.1078,10.27616,9.885033,10.59388
8180345,11.28831,11.50065,11.26461,11.27414,11.29561,11.63294,11.14398
8180346,10.63795,11.87247,11.67209,10.81209,11.2893,10.85704,11.34267
8180347,6.570044,6.515069,6.743902,6.524972,6.570699,6.529635,6.784121
