"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_MI_Males_to_Overweight_Females","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_MI_Males_to_Post_EGCG_Females"
"LY86-AS1",5.98451128571429,5.80601514285714,6.18584885714286,3.0890166335,3.05011154316667,0.970173647548591,1.01275530084154,0.516168570167765,1.96206309212583,0.532037302262339
"LY9",9.45158771428571,9.49031814285714,9.47086285714286,7.09139567283333,7.3257182115,1.00409776957504,0.968013711160931,0.750286183358904,1.29019263933037,0.74722423064085
"LY96",8.14832135714286,8.237423,8.35977714285714,3.86161790633333,3.65475232033333,1.01093496917362,1.05660180714548,0.473915759710215,2.22951397056633,0.468789560319208
"LYAR",6.63519021428571,6.59148485714286,6.79471928571429,6.71016643333333,6.85857340416667,0.993413096575777,0.978361830939481,1.0112997844261,0.967430079592754,1.0180052869365
"LYG1",5.52877878571429,5.57445385714286,5.67433742857143,3.90847704333333,3.8913156625,1.00826133097359,1.00441017442988,0.706933157360604,1.42079935559951,0.701140801143269
"LYG2",4.35993278571429,4.42674885714286,4.32692814285714,3.25176859183333,3.17861278683333,1.01532502327731,1.02301500997637,0.745829982170377,1.37164639989316,0.73457263937311
"LYL1",8.4874625,8.35937742857143,8.44390485714286,6.25855063966667,6.20832437033333,0.984908908707571,1.00809014902207,0.737387722145066,1.36711002739444,0.748686214152221
"LYN",12.2476828571429,12.2603828571429,12.2881142857143,9.77569353516667,9.56699997933333,1.00103693083403,1.0218138973852,0.798166775641602,1.28020099128257,0.797339989221572
"LYPD1",5.17681328571429,5.12792485714286,5.17579157142857,4.1627913905,4.15888503933333,0.990556269683062,1.0009392784676,0.804122374277523,1.24475989039219,0.81178868771868
"LYPD2",6.84498585714286,6.79959128571429,6.87199842857143,5.48800369616667,5.383875756,0.993368200844243,1.01934070266213,0.801755300990117,1.27138629629678,0.807107878336273
"LYPD3",6.15308785714286,6.21161728571429,6.13214571428571,5.23219708533333,5.14898930833333,1.00951220426724,1.01616002132017,0.850336807601324,1.19500886264892,0.842324445417224
"LYPD4",4.51717178571429,4.58589814285714,4.48464885714286,3.78318363133333,3.68839139933333,1.01521446613126,1.02570015536234,0.837511569362444,1.22469968521528,0.824960239735352
"LYPD5",5.36343264285714,5.402296,5.33513685714286,4.0384558745,3.93638336183333,1.00724598586963,1.02593053147627,0.752961050024241,1.36252802378455,0.747544354196808
"LYPD6",4.84773985714286,4.87261385714286,4.88477757142857,2.89957236816667,2.86453641533333,1.00513105090888,1.01223093295159,0.598128706080282,1.69232963183635,0.595075344194601
"LYPD6B",5.71061742857143,5.80031228571429,5.78316857142857,3.24186714016667,3.22702792066667,1.01570668290509,1.00459841682961,0.56769117888145,1.76962132617423,0.558912517202071
"LYPLA2",8.34811378571429,8.37533328571429,8.30911871428571,7.246853323,7.2193109285,1.00326055689928,1.00381510019069,0.868082720123099,1.15635880881069,0.865261485815839
"LYPLAL1",6.54594435714286,6.59768857142857,6.73259357142857,5.6636788345,5.71019777483333,1.00790477453864,0.991853357419886,0.865219519979552,1.14636035655244,0.858433794378638
"LYRM1",8.05866171428571,8.14539342857143,8.03148028571429,5.82968128733333,5.86591703766667,1.01076254561374,0.993822662321908,0.723405634089214,1.37381106185765,0.715702849525313
"LYRM2",7.09470585714286,7.13980514285714,7.11553642857143,5.24189108783333,5.27586404833333,1.00635675200951,0.993560683105409,0.738845442416173,1.34474766448618,0.734178452065665
"LYRM4",8.9095555,9.007537,8.89162728571429,4.9332915305,4.8992568005,1.01099734998003,1.00694691692759,0.55370792970536,1.81855245862816,0.547684847755829
"LYRM7",6.24446757142857,6.30234614285714,6.33189228571429,5.82464070966667,5.95480382133333,1.0092687760432,0.978141494569419,0.932768189287617,1.04864370998378,0.924201968225454
"LYRM9",4.05795857142857,3.87575471428571,4.28286457142857,4.3016336925,4.30868525766667,0.955099626096302,0.998363406759841,1.06004869610723,0.941809004082633,1.10988285111143
"LYSMD1",5.94851521428571,5.88245842857143,5.91611157142857,3.74041805766667,3.67073261,0.988895248085499,1.01898407077563,0.628798603168037,1.62052534093071,0.635859667022762
"LYSMD2",7.04428571428571,7.06952771428571,7.04973557142857,5.22362612766667,5.3113349165,1.00358332995336,0.983486488761826,0.741540922605287,1.32627405822257,0.738893224382027
"LYSMD3",9.34475714285714,9.41685714285714,9.37218571428572,6.925894899,7.22693597433333,1.00771555631653,0.958344576954537,0.741153011589386,1.29304551417714,0.735478386677387
"LYSMD4",6.16328135714286,6.14747214285714,6.04271442857143,5.1585496345,5.21663274616667,0.997434935488156,0.988865784790131,0.836981039089115,1.18146736736869,0.839133470575188
"LYST",10.7908821428571,10.7419842857143,10.8049142857143,8.7656960295,8.582537073,0.995468595014248,1.02134088730898,0.812324322836048,1.25730679064637,0.81602204921836
"LYVE1",6.116412,6.05629,6.08062414285714,2.87663626516667,2.74878464316667,0.990170380935751,1.04651205481587,0.470314338727782,2.22513321121939,0.474983243069052
"LYZ",12.7122071428571,12.7080185714286,12.70472,12.388340695,12.3406631216667,0.999670507931358,1.00386345311133,0.974523193005152,1.03010729792454,0.974844396501959
"LYZL1",3.89065828571429,3.87644728571429,3.76244185714286,3.36541829516667,3.36876742033333,0.996347404743259,0.999005830694501,0.864999711623045,1.15492042051669,0.868170788125794
"LYZL2",3.49802778571429,3.73495371428571,3.39905842857143,3.06128046283333,3.00870918416667,1.06773128833882,1.01747303426443,0.875144695915622,1.16263406384461,0.819630093707542
"LYZL4",4.86409307142857,4.93902428571429,4.80956185714286,3.8769983455,3.83959810583333,1.01540497132464,1.00974066520396,0.797065000312861,1.26682348968731,0.784972521134162
"LYZL6",3.79175078571429,3.812221,3.69021214285714,3.63787558583333,3.58582434233333,1.00539861806394,1.01451583751203,0.95941843001373,1.05742792276516,0.954266708523281
"LZIC",7.91695142857143,7.98162128571429,7.99756957142857,7.09779432966667,7.10808802633333,1.00816853023873,0.998551833259728,0.89653124611217,1.11379479252951,0.889267239773764
"LZTFL1",6.52250192857143,6.52919828571429,6.60949657142857,4.84781305566667,5.06329558866667,1.00102665468193,0.957442237130631,0.743244403567152,1.28819299887823,0.742482130811306
"LZTR1",7.8899975,7.81823657142857,7.85528442857143,6.85163077933333,6.8175524555,0.990904822394249,1.00499861556706,0.868394543766754,1.15730646027297,0.876365241283736
"LZTS1",5.39437607142857,5.319471,5.49592842857143,5.71935622583333,5.66662093466667,0.986114228886394,1.00930630295809,1.06024425255147,0.951956401111536,1.07517387082914
"LZTS2",7.18547292857143,7.22644671428571,7.10149471428571,6.52055975066667,6.4962906135,1.00570230882805,1.00373584536323,0.907464242852982,1.10608859056263,0.902318941586659
"LZTS3",5.62553064285714,5.54845928571429,5.429538,5.6188853125,5.5704018715,0.986299717833604,1.00870376000124,0.998818719374397,1.00989673144396,1.01269289782247
"M1AP",6.0281235,6.10115742857143,5.93275942857143,3.46026011733333,3.41216520333333,1.012115532897,1.01409513055025,0.574019446903059,1.76665640166284,0.567148144896097
"M6PR",10.8742035714286,10.8195471428571,10.8681942857143,8.6516268745,8.62188966333333,0.994973753414447,1.0034490363862,0.795610162865784,1.26123204959045,0.79962929688898
"MAATS1",3.15008178571429,3.32179214285714,3.35402514285714,2.80124645983333,2.781260544,1.05450980921243,1.00718592002337,0.889261501887685,1.13260938192574,0.843293721991865
"MAB21L1",3.53613057142857,3.53695228571429,3.56329814285714,2.6483982985,2.6010900295,1.00023237668099,1.01818786295878,0.748953763160976,1.35948026839667,0.748779764204581
"MAB21L2",5.176914,5.21272228571429,5.19151557142857,2.753343936,2.728434462,1.00691691724342,1.00912958487621,0.531850429812046,1.8973935684001,0.528196935322196
"MAB21L3",6.20007935714286,6.04241471428571,6.29285385714286,2.91356331983333,2.884085492,0.974570544379321,1.01022085784735,0.46992355291013,2.14975574557027,0.482185261621479
"MACC1",4.95074835714286,5.126908,4.95506628571429,2.7631538435,2.71369644716667,1.03558242717043,1.01822510265839,0.558128517987259,1.82435598584059,0.538951321829844
"MACF1",8.17655492857143,8.13788028571429,8.17925978571429,8.4312466695,8.68646420766667,0.995270056497511,0.970618938607792,1.03114902830758,0.941298407855616,1.03604948383189
"MACROD1",5.813889,5.85744728571429,5.795568,5.52911828866667,5.5004458775,1.00749210824532,1.00521274307669,0.951018894352243,1.05698503893696,0.94394674317456
"MACROD2",5.15715614285714,5.19553842857143,5.06737671428571,3.176647663,3.15197154333333,1.00744252930318,1.00782878884769,0.615968874124507,1.63616837016341,0.611418374952421
"MACROD2-IT1",3.05392307142857,3.01683942857143,2.92326657142857,3.275797839,3.21876824816667,0.987857047479656,1.0177178306844,1.07265237610181,0.948786254856344,1.08583765114446
"MAD1L1",7.564893,7.59144785714286,7.52192671428571,6.13781210833333,6.06805334283333,1.00351027531293,1.01149606991876,0.8113547816649,1.24667542827957,0.808516665573644
"MAD2L1",5.31642657142857,5.43951814285714,5.34127814285714,4.57669804866667,4.653248305,1.02315306527322,0.983549071247482,0.860859825143202,1.14251942362843,0.841379314944748
"MAD2L1BP",8.39160078571429,8.44488557142857,8.44516414285714,6.990614413,6.98677606433333,1.00634977605286,1.00054937336353,0.83304897259897,1.20106909230316,0.827792674497713
"MAD2L2",7.7110215,7.789911,7.695547,6.34694099683333,6.32535823916667,1.01023074569303,1.00341210044563,0.823099896276172,1.21906478786502,0.814764250430246
"MADCAM1",7.0632695,7.10357928571429,7.03322514285714,5.11786200033333,5.0042682135,1.00570695847218,1.02269938020646,0.724574080081941,1.41144902684181,0.720462430907986
"MADD",9.41516264285714,9.27379242857143,9.35686557142857,7.59164854983333,7.6818882375,0.984984835668987,0.988252928853331,0.806321551502116,1.22563129685954,0.818613162663031
"MAEA",9.3691365,9.37869471428571,9.40468,5.95606641716667,5.908847648,1.0010201809191,1.00799119760393,0.635711350471484,1.58561145220443,0.635063470836121
"MAEL",3.819651,3.78721757142857,3.82716064285714,2.60403495033333,2.59381262333333,0.991508797905508,1.00394104296819,0.681746827218856,1.47260097573715,0.687585252555497
"MAF",7.4971185,7.55987557142857,7.530777,6.94662910866667,6.95343410116667,1.008370825595,0.999021347955414,0.926573203913833,1.07818933650958,0.918881407905763
"MAF1",9.02737528571429,8.93783828571429,9.129307,6.55639324783333,6.58355456266667,0.990081613185874,0.995874369297801,0.72627901691522,1.37120080038613,0.733554696140864
"MAFA",5.96615421428571,6.06178114285714,5.96963,4.994616742,4.90583168508333,1.01602823613618,1.01809786038657,0.837158504894258,1.21613512188492,0.82395200755233
"MAFB",7.57276871428571,7.41471857142857,7.55878485714286,6.93247892416667,6.281802746,0.979129146971175,1.10358112224727,0.915448389581586,1.20550883567742,0.934961840747384
"MAFF",6.01427671428571,6.01338114285714,6.05623485714286,5.35635942516667,5.3392777145,0.999851092413749,1.00319925495171,0.890607412931918,1.1264214067668,0.890740050882872
"MAFG",7.24492892857143,7.12331303571429,7.18144678571429,5.31411787166667,5.20131153233333,0.98321365274164,1.02168805668188,0.733494824319073,1.39290424800249,0.746017737115184
"MAFK",6.38346807142857,6.34644671428571,6.33747271428571,5.98170804183333,5.97192650483333,0.994200432002071,1.00163791985586,0.937062420442979,1.06891269781404,0.942528679610378
"MAG",4.85393414285714,4.81429942857143,4.72301171428571,4.92471679016667,4.84039311966667,0.991834517502872,1.01742083099767,1.01458253145311,1.00279750484221,1.02293529167296
"MAGEA1",4.65699914285714,4.50842457142857,4.507682,5.0055396205,4.96509555366667,0.968096500155803,1.00814567743887,1.07484228941237,0.937947536461407,1.11026358347477
"MAGEA10",4.88015935714286,4.82999371428571,4.856274,4.028896836,3.98703785566667,0.98972049083116,1.01049876671571,0.825566654929637,1.22400627578863,0.834141217220159
"MAGEA11",4.0832865,4.07227585714286,3.85995228571429,3.954394941,3.9209322155,0.997303485107611,1.00853438000476,0.968434358206313,1.04140706229457,0.971052816587537
"MAGEA12",5.4744485,5.50978014285714,5.54194957142857,4.17947556966667,4.17914668833333,1.00645391820877,1.0000786958099,0.763451436188809,1.30994408865396,0.758555779232848
"MAGEA2B",5.50557289285714,5.47228771428571,5.48537392857143,4.65306564633333,4.59584444341667,0.993954275200931,1.01245063962046,0.845155579062473,1.19794587494005,0.85029623610364
"MAGEA3",5.49902507142857,5.47572742857143,5.4591465,6.40865530033333,6.34159446683333,0.995763313941195,1.01057475905322,1.16541663605626,0.867136033404309,1.17037514812992
"MAGEA4",4.03815471428571,3.87417942857143,3.99525314285714,5.28089650083333,5.19871094916667,0.959393510819636,1.01580883270301,1.30774991907843,0.776760768923498,1.36310065091141
"MAGEA5",5.2375185,5.23278071428571,5.25864214285714,4.19271882033333,4.13175920266667,0.999095414037336,1.01475391344861,0.80051627890829,1.26762433217784,0.801241070333223
"MAGEA8",6.05962828571429,6.11122271428571,6.02184257142857,5.52085022116667,5.445720883,1.00851445437554,1.01379603174324,0.911087274805651,1.11273207274187,0.90339535626169
"MAGEB1",4.53882228571429,4.74834428571429,4.65842042857143,4.7540303355,4.68892322683333,1.04616219512702,1.01388530063663,1.04741495397673,0.967988185376963,1.00119748052028
"MAGEB10",4.44761442857143,4.451019,4.33154842857143,3.62670291466667,3.605730788,1.0007654825937,1.00581633180615,0.81542655572137,1.23348488560856,0.814802838331328
"MAGEB16",3.80538592857143,3.81458971428571,3.779021,4.03106775683333,3.95271959983333,1.00241862084084,1.01982132934583,1.05930589761408,0.962725999772887,1.05675001999216
"MAGEB17",5.10541728571429,5.04701814285714,5.11480242857143,4.63526716366667,4.58831613883333,0.988561337969267,1.01023273536799,0.907911519130244,1.11269954624627,0.918416980574321
"MAGEB18",4.12659192857143,4.0546,4.09480814285714,2.6451402895,2.685829702,0.982554143996411,0.984850337878943,0.64099875521632,1.53643096786761,0.652380084225324
"MAGEB2",3.90387292857143,3.88502828571429,3.81229414285714,3.768513921,3.7257443925,0.995172833951838,1.01147945859788,0.965326994487763,1.04781018698706,0.970009390885846
"MAGEB3",4.46782464285714,4.46798371428571,4.433534,3.38257030166667,3.34954758616667,1.00003560377617,1.00985885844297,0.757095582762967,1.33385913408391,0.757068628260978
"MAGEB5",3.58215521428571,3.82733285714286,3.53641585714286,2.7079983535,2.652401337,1.06844417067116,1.02096101209287,0.755969016278369,1.3505328791371,0.707541897863973
"MAGEB6",4.40856192857143,4.34226771428571,4.36124028571429,2.957335748,2.94023169383333,0.984962394685652,1.0058172470566,0.670816424021134,1.49939269677886,0.681057903977363
"MAGEC1",4.29019114285714,4.46306157142857,4.36515471428571,3.58302354233333,3.5398015545,1.04029434186382,1.01221028556767,0.835166411710771,1.21198634352912,0.802817412439697
"MAGEC2",4.54425235714286,4.48856271428571,4.55757971428571,4.06217216466667,3.984939033,0.987745037361401,1.0193812580386,0.89391429995774,1.14035680835041,0.905005103691217
"MAGEC3",4.42349907142857,4.40418428571429,4.36635542857143,3.90837845466667,3.8557437275,0.995633595621386,1.01365099210076,0.883549061852625,1.14724924270231,0.88742391351428
"MAGED1",7.47221042857143,7.48517071428571,7.489984,5.57978954383333,5.6820687215,1.00173446476624,0.981999658455438,0.746738812721057,1.31505104827364,0.745445863136309
"MAGED2",7.54482414285714,7.64187885714286,7.61351457142857,6.30069710533333,6.348143854,1.01286374770943,0.992525886344435,0.835101917027231,1.18850869110395,0.824495810927973
"MAGEE1",6.55331478571429,6.52207514285714,6.57591628571429,5.46028781666667,5.50004411883333,0.995233001331593,0.992771639407305,0.833210061657601,1.19150222145934,0.83720099769882
"MAGEE2",4.236114,4.35817857142857,4.16787928571429,3.28419188016667,3.1524921755,1.0288152234403,1.04177637796858,0.77528411184559,1.3437349767024,0.753569828849428
"MAGEF1",7.69663657142857,7.78911128571429,7.69145628571429,6.43212902033333,6.40007029733333,1.01201495139176,1.00500912044878,0.835706475242791,1.2025862551284,0.825784712067248
"MAGEH1",6.414017,6.33571057142857,6.418105,6.08974425533333,6.26585048133333,0.987791359366302,0.971894282105097,0.949443111131968,1.02364667320232,0.961177785297762
"MAGEL2",4.42303014285714,4.525414,4.67362128571429,3.5234415735,3.52660074533333,1.02314789947977,0.999104187839377,0.796612607126382,1.25419078094112,0.77858988669324
"MAGI1",5.18390792857143,5.15642714285714,5.12476628571429,3.55088420983333,3.53486473666667,0.994698828356339,1.00453184898435,0.684982113641026,1.46650814521966,0.688632673643443
