"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means","Fold_Change_Post_EGCG_to_Overweight_Females","Fold_Change_MI_Males_to_Healthy_Males","Fold_Change_Overweight_Females_to_MI_Males","Fold_Change_Overweight_Females_to_Healthy_Males","Fold_Change_Post_EGCG_Females_to_MI_Males"
"GPR37",4.69400135714286,4.62502585714286,4.66732514285714,2.660727085,2.6564188245,0.985305607145801,1.00162183028529,1.76417994299587,1.76704114345613,1.73825638984799
"GPR37L1",5.98836885714286,5.95938757142857,5.94400371428571,5.79310513416667,5.745749806,0.995160404042292,1.00824180129062,1.03370622808562,1.04222582941038,1.02870350760272
"GPR39",4.18436385714286,4.20781057142857,4.08781842857143,3.36253413416667,3.28431481933333,1.00560341191306,1.02381602225612,1.24440784544775,1.27404469039062,1.25138077519364
"GPR4",5.30351935714286,5.30875214285714,5.13732685714286,3.794391093,3.63230161383333,1.00098666288589,1.04462445479455,1.39772607176075,1.4600988356652,1.39910515620039
"GPR45",4.45471914285714,4.37561971428571,4.29063514285714,3.81404485016667,3.77042997633333,0.982243677764004,1.01156761274102,1.16797765046273,1.18148836361344,1.14723866293667
"GPR50",4.68993771428571,4.66685071428571,4.621757,3.86983381033333,3.78377154166667,0.99507733334503,1.0227451017375,1.21192225406748,1.23948754903418,1.20595636479896
"GPR52",8.51925971428571,8.39698185714286,8.592031,5.64404886283333,5.7474621365,0.985646891720204,0.982007141376377,1.50942345137831,1.48226460861448,1.48775853314061
"GPR55",6.27140257142857,6.18553814285714,6.23157371428571,4.56491093216667,4.39490384833333,0.986308576495693,1.03868277662043,1.37382802526049,1.42697150787653,1.35501836394456
"GPR6",5.71376714285714,5.70707514285714,5.54310914285714,4.46013014883333,4.38439118483333,0.998828793713029,1.01727468211824,1.28107632562062,1.30320651191491,1.27957592097396
"GPR61",5.85744942857143,5.94880985714286,5.91212571428571,3.81563510516667,3.752011916,1.01559730556542,1.01695708611568,1.53511781581,1.56114894081041,1.55906151746211
"GPR62",6.09891735714286,6.15388457142857,6.11316414285714,5.5995502635,5.61374206633333,1.00901261831681,0.997471953170339,1.08917985733567,1.0864263596504,1.0989962196682
"GPR63",5.87017192857143,5.784374,5.64159028571429,4.05704185383333,4.02025162566667,0.985384085915127,1.00915122524465,1.4469093837484,1.46015037742768,1.42576148050693
"GPR65",9.29411321428571,9.42869271428571,9.34410571428571,9.42019487533333,9.40070509266667,1.014480079691,1.00207322562239,0.986615811804726,0.988661288985216,1.00090208738406
"GPR68",6.33714292857143,6.33218957142857,6.43505314285714,5.24867133,5.23799829266667,0.999218361144968,1.00203761756629,1.20738040737091,1.20984058689816,1.20643667193171
"GPR75",8.09831178571429,8.09595971428572,8.06884514285714,5.41113040716667,5.44387772566667,0.9997095602774,0.993984560243592,1.49660259065068,1.48759986792733,1.49616791780941
"GPR78",5.43757439285714,5.50877178571429,5.36733442857143,5.473257673,5.37594844566667,1.01309359425973,1.01810084830924,0.993480431166454,1.0114632697492,1.00648866083713
"GPR82",3.95522985714286,4.06278257142857,3.93640771428571,3.01950059216667,2.94413443316667,1.02719253195651,1.02559874921164,1.30989537389186,1.34342705706161,1.3455147457061
"GPR83",4.7710555,4.731839,4.79111085714286,3.60612322266667,3.55934167466667,0.991780330369244,1.01314331476884,1.32304283725277,1.34043200571544,1.31216786222321
"GPR84",6.50146607142857,6.44359514285714,6.42403528571429,3.55429971066667,3.4628094425,0.991098787883282,1.02642082092182,1.82918341183139,1.87751193918854,1.81290146228229
"GPR85",3.57932714285714,3.58256171428571,3.594434,2.69162018483333,2.65279252633333,1.00090368141818,1.01463652287715,1.32980394597493,1.34926765185231,1.33100566509073
"GPR87",2.63340007142857,2.86185228571429,2.84595314285714,2.49018386083333,2.4778259295,1.08675180682356,1.00498740899682,1.05751230374905,1.06278655012702,1.14925340683743
"GPR88",6.26086857142857,6.31277857142857,6.20440442857143,5.526890766,5.46178626433333,1.00829118187162,1.01192000172028,1.13280121437243,1.14630420679649,1.14219347526518
"GPR89A",7.86947580952381,7.912143,7.89292261904762,7.64677040616667,7.85588132966667,1.00542185928376,0.973381608666831,1.0291241127336,1.00173048437046,1.03470387885836
"GPRASP1",6.8409365,6.80891628571429,6.80133557142857,5.39824945466667,5.514190072,0.995319322977825,0.97897413476513,1.26725090373253,1.24060585701189,1.2613193115461
"GPRASP2",4.50377014285714,4.54957085714286,4.58114885714286,4.22268523883333,4.182922569,1.01016941647396,1.00950595407336,1.06656544073872,1.07670416283461,1.07741178890232
"GPRC5B",5.74131714285714,5.82079014285714,5.91355314285714,4.04219673666667,4.06937734966667,1.0138422940281,0.993320694871851,1.42034579632846,1.4108588733673,1.44000664046282
"GPRC5C",5.31453007142857,5.40489328571429,5.16622714285714,4.8195325865,4.75400376866667,1.01700304882487,1.01378392214689,1.10270653347487,1.11790615448315,1.12145590650304
"GPRC5D",5.72919792857143,5.87057428571429,5.53720028571429,4.268931481,4.234823451,1.0246764658693,1.00805417991911,1.342068373332,1.35287763347456,1.37518587774079
"GPRC6A",2.87832242857143,2.97063857142857,2.86568342857143,2.56790870066667,2.50558138183333,1.03207289841498,1.02487539190914,1.12088191757915,1.14876429456279,1.15683184945685
"GPRIN1",5.76880685714286,5.81230828571429,5.62501428571429,6.15274154333333,6.10266836716667,1.00754080170279,1.00820512817574,0.937599412638018,0.945292535996215,0.944669663885377
"GPRIN2",5.73234128571429,5.74043271428571,5.734168,4.23026083216667,4.16115057616667,1.00141153992202,1.0166084487295,1.35507986697319,1.37758564146819,1.35699261630294
"GPRIN3",9.22780764285714,9.30009071428571,9.250008,7.36998945383333,7.575908873,1.0078331792584,0.97281917950458,1.2520788124137,1.21804628296737,1.26188657019699
"GPS1",8.71756214285714,8.72028471428571,8.73731314285714,7.294574526,7.25210589933333,1.00031230880652,1.00585604061168,1.19507479316103,1.20207319968377,1.19544802554338
"GPSM1",6.01122035714286,6.01817614285714,5.97850485714286,5.77936764716667,5.72675174216667,1.00115713371013,1.00918773981638,1.04011731458023,1.0496736418451,1.04132086938742
"GPSM2",7.12854071428571,6.96017428571429,7.19572028571429,4.0964548365,4.09173658533333,0.976381361162179,1.00115311703681,1.7401731494192,1.74217977272479,1.69907262828779
"GPSM3",9.78479109523809,9.82468733333333,9.74222733333333,6.00234265542857,5.927763576,1.00407737249645,1.01258131814341,1.6301620312177,1.65067161835776,1.63680880904855
"GPT",5.55895107142857,5.56195257142857,5.51219042857143,5.8599475345,5.78397431916667,1.00053993999253,1.01313512321131,0.948634955978815,0.961095393008156,0.949147161929862
"GPT2",5.03732435714286,4.99519614285714,4.95244485714286,5.15447580933333,5.08265583933333,0.991636787449277,1.01413040195329,0.977271897953553,0.991081142689288,0.969098765351119
"GPX1",9.11650535714286,8.97357171428571,8.91392214285714,8.126317995,7.7402995235,0.984321443660957,1.04987125760806,1.12184944802211,1.17779749084187,1.10426046824737
"GPX2",4.701085,4.75451057142857,4.70196014285714,4.65066416233333,4.60801253716667,1.01136451934576,1.00925596986177,1.01084164237767,1.02019796215454,1.02232937177797
"GPX3",6.80608171428571,6.88134485714286,6.786568,3.59233266483333,3.59041495775,1.01105821910706,1.00053411850883,1.89461343068613,1.89562537878654,1.91556448112584
"GPX4",10.7248321428571,10.7258371428571,10.8036828571429,8.23939839983333,8.30336603666667,1.00009370776033,0.99229618006109,1.3016523321744,1.29162463698427,1.30177430709918
"GPX5",4.38289221428571,4.34041228571429,4.23659357142857,2.95970241175,2.86050541183333,0.990307786161622,1.034678137474,1.48085570930566,1.53220902717211,1.46650293910728
"GPX6",4.42804892857143,4.42072114285714,4.35650542857143,3.00555194933333,2.99088164366667,0.998345143463296,1.0049050104332,1.47328976614549,1.48051626781957,1.47085168294553
"GPX7",8.30023721428571,8.47833928571429,8.34653857142857,5.8014535795,5.89358370333333,1.02145746763985,0.984367724550816,1.43071681959421,1.40835146018054,1.46141637945244
"GPX8",3.3804535,3.39214,3.33861785714286,2.464412445,2.44560159833333,1.00345708053668,1.00769170525546,1.37170768913237,1.38225846037383,1.37644979308648
"GRAMD1A",9.3152875,9.27976,9.219353,7.114733248,6.993765153,0.996186108050879,1.01729656234569,1.30929539805566,1.33194170753706,1.30430188687799
"GRAMD1B",7.24856078571429,7.13611985714286,7.25549071428571,5.50230774433333,5.55061629216667,0.984487827046573,0.991296723590583,1.31736738883414,1.30590197631637,1.29693215805534
"GRAMD1C",7.45966528571429,7.28294114285714,7.48687842857143,3.196966501,3.249866133,0.976309373666458,0.983722519686936,2.33335735090778,2.29537617256504,2.27807865380481
"GRAMD4",7.20873278571429,7.16648628571429,7.08737885714286,6.33728456083333,6.26258102083333,0.994139538632404,1.01192855465686,1.13751129786199,1.15108016355133,1.13084495684567
"GRAP",9.45210464285714,9.659697,9.34689471428571,6.12153363766667,6.25914533716667,1.02196255384241,0.978014298744133,1.54407460651641,1.51012704350077,1.57798642819873
"GRAP2",9.724778,9.78735842857143,9.79661042857143,7.55177295166667,7.70710055283333,1.00643515240877,0.979846169113551,1.28774766697054,1.261794618266,1.29603451947153
"GRAPL",8.60925457142857,8.77556542857143,8.58820057142857,6.37595633666667,6.49035848083333,1.01931768375102,0.982373524589666,1.35026874665354,1.3264682677933,1.37635281128027
"GRASP",6.14029492857143,6.12055628571429,6.06945285714286,5.6938939215,5.80237288333333,0.996785391730079,0.981304379429849,1.07839995146131,1.05823859514592,1.07493331805906
"GRB10",6.65870885714286,6.491148,6.53496171428571,4.49929205666667,4.41067926133333,0.974835833682214,1.0200905098927,1.4799459055512,1.50967877340733,1.44270430064258
"GRB14",3.98597,3.99799085714286,4.039847,3.12960485866667,3.10296371266667,1.00301579217678,1.00858570981389,1.27363363108344,1.28456867984914,1.27747464542414
"GRB2",10.4164621428571,10.4557514285714,10.3951414285714,8.73837215933333,8.51672161566667,1.00377184548606,1.02602533623489,1.19203690949823,1.22306007087232,1.19653308853455
"GRB7",5.46573178571429,5.44882228571429,5.41647157142857,4.61547997216667,4.56298971366667,0.996906269706795,1.01150347947154,1.18421742021957,1.1978400410029,1.18055377091289
"GREB1",4.77105564285714,4.75837928571429,4.85431642857143,4.21134110416667,4.16777990766667,0.997343070781028,1.01045189464536,1.13290648390763,1.14474750312048,1.12989643156817
"GREB1L",3.91765871428571,3.92883485714286,3.88577642857143,3.03445928383333,2.99493352416667,1.00285276071047,1.01319754156402,1.2910566093794,1.30809538264319,1.29473968494963
"GREM1",5.34020014285714,5.44970171428571,5.46780857142857,4.45616066033333,4.44682104933333,1.02050514372107,1.00210028937445,1.19838590883698,1.2009028660278,1.22295898413099
"GREM2",5.78554407142857,5.82133457142857,5.82292857142857,4.72286255483333,4.63150989783333,1.00618619434199,1.01972416318116,1.22500792776781,1.24917018403331,1.23258606487946
"GRHL1",5.07174528571429,4.91854771428571,5.07757014285714,3.76046653066667,3.70864896766667,0.96979391456032,1.01397208618334,1.34870108385598,1.36754525163519,1.30796210368444
"GRHL2",3.90955028571429,4.03197842857143,3.93202142857143,3.3800840585,3.3357535735,1.03131514724456,1.01328949636813,1.15664291717327,1.17201411902026,1.19286336043392
"GRHL3",5.05594878571429,5.15941742857143,4.98080457142857,3.75508570333333,3.69746786333333,1.02046473317718,1.01558305362742,1.34642700197926,1.36740844615652,1.37398127131732
"GRHPR",7.79506928571429,7.86095085714286,7.77227914285714,6.01496403383333,5.9672463025,1.00845169799187,1.00799660830379,1.29594611736132,1.30630929084468,1.306899062559
"GRIA1",4.51114785714286,4.59288871428571,4.625097,3.4826865915,3.436767498,1.01811974684302,1.01336112888833,1.29530686687483,1.31261362887309,1.31877749938663
"GRIA2",3.95738428571429,4.08195257142857,3.96636557142857,2.86907111033333,2.82464795616667,1.03147742971638,1.01572697017682,1.3793259677187,1.40101858607713,1.42274360392355
"GRIA3",3.93741335714286,3.91626228571429,3.92663485714286,3.16741188266667,3.13772925066667,0.994628181115351,1.00945990862459,1.24310115103436,1.25486077433427,1.23642343679571
"GRIA4",3.91733757142857,4.065747,3.94157714285714,2.97164366166667,2.94571240116667,1.03788527944435,1.00880305235831,1.31823933736103,1.3298438672686,1.36818120303149
"GRID1",5.23249414285714,5.23223142857143,5.12616785714286,4.80897019483333,4.73773581266667,0.999949791766883,1.01503553279105,1.08806957225038,1.10442927798289,1.08801494219965
"GRID2",3.8271595,3.90523771428571,3.88568271428571,2.964294069,2.937518883,1.02040108709494,1.00911489834328,1.2910863129349,1.3028544334297,1.31742587725216
"GRIK1",3.66400385714286,3.681565,3.61298228571429,3.02752452233333,2.98966554916667,1.00479288328884,1.01266328040513,1.2102309428427,1.22555643662688,1.21603143850429
"GRIK1-AS1",3.85000121428571,4.03482185714286,3.80501428571429,2.9273943065,2.910386482,1.04800534664025,1.0058438371004,1.31516318308646,1.32284878248885,1.37829804757901
"GRIK2",4.28205021428571,4.25650071428571,4.38957942857143,2.65614134366667,2.636245625,0.994033348811566,1.00754698973343,1.61213190875398,1.62429865171828,1.6025128799847
"GRIK3",4.7802835,4.88277414285714,4.72663257142857,3.8668680085,3.81310684583333,1.02144028546783,1.01409904438566,1.23621584431953,1.25364530637885,1.26272066492159
"GRIK4",5.76264035714286,5.75408871428571,5.57991814285714,4.33999732783333,4.38506713316667,0.998516020031243,0.989721980538803,1.32779813484811,1.3141509997776,1.32582770901344
"GRIK5",5.71357242857143,5.74426328571429,5.73544957142857,4.98616613416667,4.92710932733333,1.00537157050629,1.01198609629093,1.14588488927803,1.15961957589923,1.15204009075288
"GRIN1",5.13525307142857,5.02952714285714,5.07232671428571,5.21940584116667,5.16423858266667,0.979411739382492,1.01068255418817,0.983876944560554,0.994387263335318,0.963620629610384
"GRIN2A",4.27258292857143,4.28615742857143,4.34188442857143,3.0777967825,3.016129968,1.00317711796984,1.02044567546965,1.38819526775284,1.41657785768582,1.39260572788367
"GRIN2B",3.84473235714286,3.810126,3.80230842857143,2.98221867283333,2.92060963533333,0.990999020496559,1.02109458133489,1.28921879276213,1.31641432344452,1.27761456083302
"GRIN2C",5.23377814285714,5.05643428571429,5.17178942857143,4.66755740183333,4.61252040183333,0.966115518789255,1.01193208814385,1.12130986129949,1.13468942940109,1.08331485837286
"GRIN2D",6.04110728571429,6.08618971428571,6.13610542857143,4.683788126,4.633171087,1.00746261015394,1.01092492335153,1.28979089642841,1.30388176311139,1.29941610306856
"GRIN3A",4.65726864285714,4.59018628571429,4.61608785714286,2.98767339533333,2.927978915,0.985596201918535,1.02038760594467,1.55882789937202,1.59060866831998,1.53637485706572
"GRIN3B",6.30889264285714,6.38968785714286,6.20667128571429,5.09457622666667,5.025678693,1.01280656033626,1.01370910037735,1.23835474476451,1.25533147426326,1.25421380952103
"GRINA",9.70029528571429,9.60181128571429,9.74816828571429,7.33535560683333,6.98218028066667,0.989847319375417,1.050582384294,1.32240286710543,1.38929315712084,1.30897693313868
"GRIP1",4.68106478571429,4.48150071428571,4.69547757142857,3.61366530833333,3.597948799,0.957367804001002,1.00436818593352,1.29537862151192,1.301037076185,1.24015378622672
"GRIP2",5.32407692857143,5.30931828571429,5.17954685714286,4.95163210433333,4.89855604683333,0.99722794334959,1.01083504138619,1.07521657837063,1.08686659449639,1.07223601710392
"GRIPAP1",7.1810615,7.00619585714286,7.183256,6.8894040045,6.87571102833333,0.975649053714811,1.00199149965876,1.04233421284475,1.04441002107395,1.01695238841656
"GRK1",5.99225521428571,6.05975214285714,5.81562157142857,5.0336799225,5.03738241216667,1.01126402767534,0.99926499730143,1.19043230927358,1.1895573383138,1.20384137175086
"GRK4",4.76142428571429,4.71289728571429,4.75964242857143,3.0562743065,3.062362353,0.989808301657637,0.998011977095383,1.55791784644062,1.55482067007839,1.54204001770752
"GRK5",7.59990007142857,7.69787235714286,7.57572907142857,6.44098335533333,6.502112762,1.01289125972624,0.990598531753567,1.17992853764101,1.16883547696132,1.19513930287815
"GRK6",10.1703985714286,10.1501671428571,10.174773,8.09831280233333,8.12474950433333,0.998010753617038,0.996746151744629,1.25586635385314,1.25177995530868,1.25336812625126
"GRK7",4.22780142857143,4.36251628571429,4.17359771428571,3.526906661,3.46129474016667,1.03186404551369,1.01895588956119,1.1987279037809,1.22145085753889,1.23692422426551
"GRM1",4.42513628571429,4.60056185714286,4.46393842857143,3.66359345116667,3.61807534016667,1.03964297596775,1.01258075267109,1.2078677245984,1.22306360970096,1.25575119577687
"GRM2",5.66168271428571,5.77422442857143,5.64538828571429,4.3185366075,4.25456935233333,1.01987778545091,1.01503495415619,1.31101880772599,1.33072991539806,1.33707895830808
"GRM3",3.76194478571429,3.751513,3.67771342857143,3.18789875766667,3.09895937983333,0.997227023173252,1.02869975592843,1.1800703446642,1.21393807553445,1.17679803694452
