"","GSM1923001","GSM1923005","GSM1923011","GSM1923013","GSM1923021","GSM1923006","GSM1923014"
"TOE1",7.997286,8.20731,8.044888,8.209078,7.885525,8.152352,8.133484
"TOGARAM1",7.069739,7.407413,7.206169,7.406547,7.372793,7.283189,7.370575
"TOGARAM2",6.394488,6.56561,6.586202,6.156556,6.49703,6.319238,6.349123
"TOLLIP",9.042736,9.000158,8.793871,9.233568,9.133612,8.847847,9.120449
"TOM1",9.841772,9.654489,9.759727,9.650648,9.829545,9.663095,10.01454
"TOM1L1",3.8689,3.69626,3.973748,3.811246,3.877386,3.906838,3.7644995
"TOM1L2",8.316849,8.265429,8.080678,8.351347,8.1672685,8.346647,8.3729015
"TOMM20",7.446733,7.873711,7.703063,7.703769,7.950873,7.826811,7.888152
"TOMM20L",4.519958,4.479446,4.616734,4.249496,4.611077,4.558042,4.374903
"TOMM22",7.032595,7.571132,7.271762,7.720043,7.263833,7.087987,7.210046
"TOMM22P5",9.428849,9.62405,9.471035,9.970754,9.707228,9.484236,9.550667
"TOMM34",8.102257,8.440694,7.66804,8.38195,7.597903,8.076291,8.557728
"TOMM40",6.633849,6.852697,6.900699,6.527454,6.405278,6.752837,6.959829
"TOMM40L",6.397276,6.553999,6.604047,6.2212,6.29491,6.71306,6.511457
"TOMM7",6.555851,6.632346,6.176839,6.729814,6.770822,6.780294,6.656445
"TOMM70",6.947251,7.505412,7.160055,7.545786,7.24443,7.318125,7.511668
"TONSL",5.872617,6.049747,5.772038,5.607019,5.576269,5.810476,6.048668
"TOP1",10.53052,10.47273,10.5652,10.19453,10.34238,10.25062,10.34331
"TOP1MT",7.213444,7.238212,7.213444,7.226315,7.260933,7.079193,7.049392
"TOP2A",4.663129,5.041709,5.307335,4.874019,4.791173,4.784624,4.428909
"TOP2B",8.606112,8.693815,8.749672,8.521029,8.697931,8.56609,8.675382
"TOP3A",8.558043,8.301719,8.384854,8.37155,8.378058,8.363153,8.382848
"TOP3B",7.362207,7.876459,7.466596,7.648523,7.462105,7.485687,7.630055
"TOPAZ1",6.462029,6.337876,6.548203,5.973056,6.106857,6.546167,6.036526
"TOPBP1",8.484098,8.846825,9.146294,8.939783,9.003659,8.93385,8.98142
"TOPORS",8.003227,7.952028,7.616039,8.199501,8.497073,7.858067,7.663135
"TOR1A",7.97272,8.356111,8.138778,8.309753,8.197788,8.085819,8.197788
"TOR1AIP1",10.32679,10.27063,10.24387,10.37675,10.30614,10.34736,10.41248
"TOR1AIP2",8.6486295,8.434749,8.656257,8.797278,8.771274,8.43758,8.5486205
"TOR1B",7.939379,8.344875,8.076366,8.488448,8.172647,8.671666,8.252693
"TOR2A",7.61252,7.70012,7.685674,7.947972,7.607341,7.812325,7.791319
"TOR3A",6.890792,7.324451,7.463482,7.310458,7.005468,7.130599,7.178024
"TOR4A",7.461558,7.292939,7.452106,7.211198,7.412182,7.38929,7.572836
"TOX",7.652884,8.233871,8.288599,7.815762,7.846351,8.18767,8.404818
"TOX2",5.814082,5.661605,5.881989,5.839525,5.52406,5.829073,5.832591
"TOX3",4.487685,4.291318,4.450168,4.219639,4.255519,4.27094,4.335995
"TOX4",10.51486,10.44441,10.64095,10.45914,10.36428,10.22168,10.38784
"TP53",7.9735845,8.188562,7.9209645,8.2192995,7.8454455,8.102064,8.2271805
"TP53AIP1",4.853043,4.388249,4.615212,4.149113,4.329749,4.393438,4.741623
"TP53BP1",7.077027,7.024659,7.15521,6.886881,7.124624,7.058003,7.074986
"TP53BP2",8.333248,8.114939,8.42597,8.24465,8.384391,8.276666,8.169646
"TP53I11",7.865453,7.437293,7.579034,7.870448,7.818494,7.693719,7.75066
"TP53I13",6.452228,6.470438,6.324705,6.517811,6.22277,6.624699,6.520526
"TP53I3",6.225745,6.494,6.812729,6.670243,6.275392,6.516008,6.350841
"TP53INP1",10.14526,10.00877,10.3206,10.18945,10.19454,10.05782,9.957241
"TP53INP2",7.799718,7.527124,7.713262,7.397888,7.423637,7.566337,7.905347
"TP53RK",7.03734,7.346707,7.042616,7.250732,7.162815,7.225614,7.195158
"TP53TG1",5.642911,6.214066,5.688478,5.872344,5.907089,5.780704,5.868987
"TP53TG3D",4.91610275,4.48170025,4.88167,4.61854675,4.70901075,4.7117725,4.597098
"TP53TG5",4.526453,4.25255,4.68299,4.218346,4.225204,4.458249,4.246876
"TP63",4.825497,4.694445,4.836387,4.363765,4.819562,4.912947,4.63694
"TP73",6.02122,6.046408,6.031801,5.774444,5.887857,5.865569,5.870614
"TP73-AS1",6.685661,6.586147,6.333014,6.667214,6.708136,6.60945,6.55077
"TPBG",6.450418,6.299736,6.408078,6.278372,5.972616,6.359339,6.303434
"TPCN1",8.079903,8.283747,8.372141,7.89707,7.944948,7.939116,8.397392
"TPCN2",7.94697,7.775813,7.865058,7.702101,7.909451,7.902359,7.811164
"TPD52",6.580647,6.861526,6.733708,7.157808,6.229117,6.912012,6.650646
"TPD52L1",4.779057,4.779057,4.961358,4.711851,4.869974,4.683899,4.95656
"TPD52L2",10.01781,9.913635,10.01909,10.22397,10.15854,9.923799,10.09477
"TPD52L3",3.503301,3.282125,3.553398,3.487665,3.751746,3.471546,3.469482
"TPGS1",6.401621,6.459272,6.411533,6.448706,6.175899,6.631857,6.42658
"TPGS2",9.933006,10.07737,9.457294,10.23602,10.22323,10.17953,10.15869
"TPH1",4.939027,5.190178,5.056821,5.147312,5.270505,4.985778,5.160083
"TPH2",3.925483,3.629875,3.907512,3.68857,3.772447,3.792018,3.614053
"TPI1",8.7861555,8.9013665,8.9552405,9.0532725,8.8213785,8.887811,8.951195
"TPI1P1",7.618247,7.685309,7.708555,7.698302,7.883481,7.552139,7.476929
"TPI1P2",6.188509,6.266756,6.190884,6.56506,6.603156,6.662029,6.319168
"TPK1",8.04577,7.946284,7.927278,7.943395,8.023413,7.836086,7.916279
"TPM1",7.117061,7.190871,7.309772,7.293327,7.209373,7.454323,7.318773
"TPM1-AS",5.977717,5.850953,5.928524,5.869255,5.965036,5.995921,5.83799
"TPM2",6.131309,5.89326,5.723068,5.678921,5.574528,5.943769,5.60819
"TPM3",7.361191,7.265903,7.29679,7.290726,7.290726,7.259412,7.257912
"TPM3P1",12.151,12.18875,12.17602,12.27026,12.16141,12.12597,12.21329
"TPM3P6",10.26126,10.25794,10.36139,10.28081,10.21347,10.23448,10.29892
"TPM4",8.731135,8.7562545,9.048904,8.769923,8.7142145,8.5403685,8.831427
"TPMT",6.236032,6.725345,6.342316,6.512303,6.569395,6.810378,6.379607
"TPMTP1",4.685538,5.072717,4.838926,5.143549,4.953098,4.802217,4.782302
"TPO",4.423089,4.229953,4.41791,4.448386,4.334402,4.205502,4.192645
"TPP1",10.19023,10.02993,10.53762,9.965759,10.05416,10.28273,10.18363
"TPP2",9.638968,9.726044,9.826788,9.361806,9.458826,9.642277,9.680717
"TPPP",6.080311,5.85791,5.83462,5.763293,5.800471,5.913867,6.001609
"TPPP2",3.837158,3.567777,3.766399,3.467691,3.599061,3.879275,3.758214
"TPPP3",6.168481,6.0191305,5.860563,5.7457635,5.8652685,5.9495455,5.754306
"TPR",9.061197,8.801194,8.925405,8.78113,9.118971,8.800337,8.763618
"TPRA1",8.319918,8.21789,7.982549,8.465496,8.255909,8.41021,8.583068
"TPRG1",5.398903,5.850985,5.53715,5.749613,5.452463,5.528738,5.228769
"TPRG1L",9.42578,9.385839,9.217365,9.648746,9.361673,9.16812,9.344402
"TPRKB",5.476229,5.534881,5.476229,5.698045,5.743748,5.480963,5.521336
"TPRN",5.577684,5.643384,5.75105,5.332064,5.679883,5.833446,5.749465
"TPRX1",4.96831,4.839007,4.626556,5.180593,4.73583,5.169621,4.593082
"TPRXL",6.115662,5.925422,6.177116,5.843421,5.922157,5.997891,6.098081
"TPSB2",6.3470965,6.1612905,6.3992285,6.1652925,6.3433345,6.1592605,6.184826
"TPSD1",6.430201,6.173425,6.457195,6.517916,6.292038,6.297934,6.3787
"TPSG1",6.029976,5.570876,5.743067,5.344686,5.705605,5.781696,5.80277
"TPST1",8.228113,7.823972,7.521904,7.970297,7.882926,8.067269,7.326195
"TPST2",9.041044,9.458796,9.085546,9.403292,9.158466,9.193119,9.258014
"TPT1",6.84132933333333,7.188567,7.06030033333333,6.92914433333333,7.38790833333333,7.133611,7.00971733333333
"TPT1-AS1",8.0170995,8.148191,7.9861225,8.1540445,7.9639905,8.250381,8.0556895
"TPT1P13",3.068518,2.944392,2.901506,2.901665,2.958946,2.96205,2.842887
"TPT1P8",2.835666,2.905523,2.985834,2.839016,2.798374,2.777118,2.739847
"TPT1P9",7.769396,8.280758,7.964679,8.285401,8.726364,8.274208,7.94015
"TPTE",2.698299,2.606543,2.86481,2.844632,2.624921,2.778677,2.900469
"TPTE2",3.9395885,3.761422,3.8187325,4.048068,4.0621395,3.994451,3.774415
"TPTE2P2",5.694548,5.399657,5.236996,5.361224,5.830429,5.485239,5.597176
"TPTE2P6",4.905561,4.348808,4.642907,4.20313,3.731727,3.754746,3.861028
"TPTEP1",5.077332,5.348795,5.208037,4.676367,5.312951,5.444526,4.847815
"TPX2",4.610675,5.294901,5.311825,5.210305,5.466145,5.400028,4.84246
"TRA2A",10.48266,10.45459,10.48094,10.44341,10.3558,10.3455,10.36666
"TRA2B",9.090725,9.440655,9.228744,9.358906,9.188859,9.370718,9.308428
"TRABD",8.972754,8.809398,8.953783,8.81957,8.743498,8.832821,9.019091
"TRABD2A",8.385004,8.691248,7.952206,8.509455,8.329155,8.304128,8.723995
"TRABD2B",6.298573,6.078676,6.155343,6.290532,5.972616,6.324968,6.13646
"TRADD",8.597673,8.538604,8.554573,8.800615,8.587963,8.623413,8.662746
"TRAF1",7.514875,7.956399,7.79667,7.87785,7.70083,7.691249,8.092936
"TRAF2",6.933187,7.076048,7.042163,6.983515,6.972208,7.112628,7.100323
"TRAF3",8.441045,8.265863,8.372985,8.26874,8.318851,8.27457,8.333798
"TRAF3IP1",6.079952,6.141915,6.295153,6.193337,6.201813,6.132901,6.29418
"TRAF3IP2",7.913465,7.957554,7.701117,7.732413,7.215704,7.701117,7.965112
"TRAF3IP3",10.51457,10.72488,10.50686,10.47788,10.28558,10.47963,10.69197
"TRAF4",6.909813,7.033677,6.836329,6.894615,6.405444,6.696388,6.860644
"TRAF5",8.068737,8.230015,7.995507,8.076998,7.995379,7.980191,7.971317
"TRAF6",8.888096,9.066373,9.200738,9.240691,9.21406,9.097609,9.135214
"TRAF7",7.853316,7.706061,7.88393,7.988548,7.885162,7.954897,8.021299
"TRAFD1",9.730468,9.547171,9.672648,9.593986,9.761966,9.662626,9.611557
"TRAIP",5.344878,5.528603,5.400943,5.277723,5.266416,5.183417,5.295788
"TRAK1",8.510074,8.46912,8.432486,8.591654,8.415419,8.435976,8.480735
"TRAK2",9.834876,10.2898,9.515693,10.27035,10.25456,10.08933,9.979723
"TRAM1",9.584622,9.771733,9.907685,9.881137,9.618151,9.797867,9.717236
"TRAM1L1",4.317639,4.111288,4.402763,4.116021,4.298449,4.174596,4.16772
"TRAM2",8.483304,8.500494,9.246592,8.436049,8.447753,8.526345,8.418298
"TRANK1",9.479257,9.054914,9.46554,8.933578,9.379164,9.308938,9.031954
"TRAP1",8.40768,8.742327,8.490391,8.413749,8.299324,8.656582,8.640213
"TRAPPC1",10.67826,10.86571,10.66429,10.90462,10.65348,10.7773,10.98757
"TRAPPC10",9.575893,9.481976,9.631739,9.465647,9.518625,9.585682,9.677988
"TRAPPC11",8.509017,8.378038,8.645527,8.369952,8.514754,8.466937,8.335863
"TRAPPC12",8.361194,8.280465,8.370848,8.568123,8.376136,8.440573,8.509027
"TRAPPC13",6.333904,6.785298,6.247654,6.812454,6.881691,6.760115,6.612269
"TRAPPC13P1",3.900355,3.521318,4.391633,3.477552,4.014642,4.116837,3.751702
"TRAPPC2",6.942531,7.115827,6.645881,7.189185,6.73518,6.737615,6.839534
"TRAPPC2L",7.225008,7.219954,7.039083,7.2878,7.169605,7.165846,7.387739
"TRAPPC3",8.145984,8.599097,8.507669,8.718358,8.60891,8.585214,8.393682
"TRAPPC3L",3.927541,3.563516,4.051865,3.525733,3.465277,3.904344,3.58485
"TRAPPC4",8.337725,8.617098,8.47309,8.673768,8.725586,8.7773555,8.60811
"TRAPPC5",9.529112,10.17097,9.252134,9.68524,9.746974,9.880742,9.758771
"TRAPPC6A",6.992469,7.231893,7.036426,7.011782,7.001988,7.187188,7.169759
"TRAPPC6B",7.728164,8.059258,7.582944,8.240732,8.197516,8.252978,7.856761
"TRAPPC8",8.54715,8.352246,8.461112,8.504313,8.606056,8.354802,8.425131
"TRAPPC9",9.12145,9.38861,9.427511,9.326063,9.161916,9.237109,9.396941
"TRARG1",6.071584,5.608061,6.003044,5.472123,5.821676,5.706418,5.845537
"TRAT1",10.07928,10.47732,9.978524,10.69261,10.74134,10.70531,10.69501
"TRAV19",8.483774,8.769205,8.447916,8.118501,8.248926,9.102946,9.036102
"TRBV21OR9-2",5.295015,4.984759,5.316763,4.563767,5.115907,5.184673,4.92374
"TRBV23OR9-2",5.653594,5.621345,5.18645,5.080642,5.156658,5.304032,5.75508
"TRBV6-8",12.58488,12.51752,12.5371,12.31533,12.54649,12.58252,12.54708
"TRDMT1",6.871536,7.111437,6.725762,6.67231,7.414081,6.656836,6.910166
"TRDN",2.957728,3.078798,2.857223,2.945468,2.989615,2.845275,2.809965
"TREH",4.331459,4.161012,4.631516,4.121505,4.296056,4.165835,4.126967
"TREM1",11.26405,10.99257,10.94646,11.21566,10.92562,11.07443,10.86866
"TREM2",5.297051,4.783699,4.793127,4.60254,4.758128,4.826382,4.812505
"TREML1",8.824364,9.774864,9.817527,9.393756,9.165972,9.393716,9.28268
"TREML2",9.745802,9.141403,9.203649,10.14988,9.808697,9.634529,9.773207
"TREML3P",7.404084,5.578755,6.04435,7.094193,7.792013,6.613436,6.819238
"TREML4",7.623088,5.723022,5.734277,7.726081,8.65979,7.033669,7.871494
"TRERF1",8.5436335,8.50239,8.4049315,8.3458775,8.591042,8.4484005,8.4568205
"TREX2",6.67489066666667,6.444256,6.55519566666667,6.48732333333333,6.63789,6.544116,6.90895866666667
"TRGC2",10.4567,10.93681,9.996291,10.76244,10.644,10.75616,10.44295
"TRGV1",8.557241,8.105442,7.585751,9.521943,8.026093,9.333915,8.952789
"TRGV3",8.35324,8.181688,7.552291,9.045807,8.253836,8.819503,8.740859
"TRGV4",7.893995,7.845962,6.782366,8.806634,7.677386,8.771308,8.334618
"TRGV5P",8.589886,7.503778,6.859295,9.726457,7.446055,9.101233,8.00585
"TRGV7",7.270266,7.351883,7.041525,7.690705,7.677606,7.481589,7.530627
"TRGV9",7.284416,8.429401,6.249146,8.585011,7.713572,7.438354,7.682026
"TRH",5.827236,5.429202,5.744771,5.724409,5.699569,5.820912,5.479055
"TRHDE",3.390005,3.289506,3.367423,3.289506,3.117557,3.241025,3.275655
"TRHDE-AS1",6.172616,6.050476,6.187691,5.923929,6.036389,6.169914,6.235562
"TRHR",4.068691,4.087658,3.930108,3.944635,4.080438,4.168573,4.152495
"TRIAP1",6.386108,6.286424,6.293953,6.577152,6.378106,6.618167,6.413818
"TRIB1",8.975358,8.580346,8.897428,9.12713,8.920045,8.871419,9.17205
"TRIB2",8.729881,8.926663,8.792135,8.795125,8.439528,8.938798,8.927104
"TRIB3",6.567542,6.394752,6.61172,6.792841,6.453399,6.36593,6.537061
"TRIL",4.974351,4.509714,4.869453,4.715176,4.649311,4.666273,4.531951
"TRIM10",6.569769,6.677755,6.50425333333333,6.64327233333333,6.759312,6.80506766666667,6.69887166666667
"TRIM11",7.153095,7.32153,6.966632,7.272753,7.094023,7.203013,7.218016
"TRIM13",6.938121,7.181406,7.0848075,7.382962,7.289771,7.0241225,7.3080665
"TRIM14",9.446511,9.569649,9.413925,9.397263,9.19378,9.630308,9.67695
"TRIM15",5.580757,5.494681,5.787667,5.300027,5.430823,5.599398,5.572807
"TRIM16",6.138292,6.657916,6.509061,6.380434,6.193851,6.111355,6.773573
"TRIM16L",6.825099,7.393421,6.923468,7.198679,6.886911,6.797353,7.205099
"TRIM17",5.990893,6.10456,5.768754,5.932534,6.063777,6.235783,6.085776
"TRIM2",5.699947,5.664586,5.651711,5.923275,5.656613,5.504593,5.397618
"TRIM21",9.175081,9.197104,9.026442,9.322843,9.403481,9.447945,9.320508
"TRIM22",8.222404,8.553665,8.5187975,8.3491895,8.448575,8.4423245,8.449003
"TRIM23",7.427166,7.467935,7.321569,7.860905,7.914396,7.456235,7.51993
"TRIM24",8.229744,8.318975,8.153433,8.165211,7.951609,8.153433,8.094051
"TRIM25",11.0276,10.64278,10.75952,10.98368,11.10355,10.9573,10.76449
"TRIM26",7.7607895,7.869008,7.9721435,7.8984595,7.848492,7.9930385,7.9405395
"TRIM27",9.347039,9.097662,9.091144,9.451427,9.208105,9.209995,9.181988
"TRIM28",8.568641,8.66297,8.654511,8.626524,8.630621,8.55698,8.698233
"TRIM29",5.065045,4.83486,4.846438,5.047395,4.831402,4.88026,4.807295
"TRIM3",5.688476,5.949931,6.148126,5.670746,5.984645,6.057694,6.132864
"TRIM31",4.27143366666667,4.34645766666667,4.329822,4.152972,4.61936033333333,4.60173466666667,4.28940666666667
"TRIM32",6.939781,7.407489,7.399264,7.526193,7.252891,7.432541,7.392544
"TRIM33",10.22011,9.957283,10.13907,9.807514,9.990313,10.01636,10.02284
"TRIM35",7.332592,7.630524,7.339084,7.340813,7.188879,7.330708,7.462611
"TRIM36",4.77494,4.622496,5.018888,4.706099,4.651872,4.844324,4.485036
"TRIM37",7.727504,7.785678,7.696432,7.72745,8.051117,7.418516,7.629487
"TRIM38",9.666185,9.756645,9.719631,9.88828,9.729183,9.878925,9.808117
"TRIM39-RPP21",7.6832185,7.83910166666667,7.73009683333333,7.92471516666667,7.862778,7.71795133333333,7.66985666666667
"TRIM4",8.435893,8.5522,8.410627,8.695118,8.508847,8.447789,8.57957
"TRIM40",6.28308433333333,6.27747866666667,6.47335466666667,5.94488066666667,6.36765866666667,6.23324,6.02072566666667
"TRIM41",6.708929,6.95073,6.705231,6.935933,6.622304,6.832046,6.997591
"TRIM42",4.599217,4.46466,4.609239,4.444468,4.432788,4.407397,4.400241
"TRIM43B",3.83014266666667,3.77312266666667,3.83074466666667,3.71979266666667,3.63938633333333,3.720592,3.94144033333333
"TRIM44",7.521401,7.647891,7.813115,7.653273,7.605807,7.624146,7.596941
"TRIM45",4.982952,4.838207,5.030711,4.966985,4.735864,4.8472,4.881334
"TRIM46",5.986437,5.917388,5.98548,6.149353,5.762617,6.114184,5.928152
"TRIM47",6.751658,6.89254,6.965973,6.699611,6.635149,6.686584,6.752914
"TRIM48",4.54806366666667,4.63273333333333,4.42887133333333,4.359501,4.320653,4.61664066666667,4.781502
"TRIM49",3.65614033333333,3.82786933333333,3.754916,3.60896733333333,3.61224166666667,3.83156233333333,3.85852733333333
"TRIM5",8.616213,8.539984,8.416578,8.573098,8.320577,8.711135,8.614141
"TRIM50",4.987598,4.224629,4.676927,4.484989,4.392947,4.346805,4.247831
"TRIM51",4.71878166666667,5.01839066666667,4.579789,4.11111966666667,4.307445,4.50622066666667,4.44300533333333
"TRIM51CP",5.044917,4.970897,5.019994,5.028025,4.712512,4.469204,5.398618
"TRIM51GP",3.983834,3.95639,3.833593,3.924994,3.878042,3.788276,3.981284
"TRIM52",8.223639,8.391554,8.074728,8.545792,8.304682,8.3091,8.281463
"TRIM54",4.920433,4.789864,5.187557,4.804489,4.666643,4.715216,4.505312
"TRIM55",4.702624,4.462615,4.763306,4.477195,4.482219,4.682709,4.751839
"TRIM56",7.896137,7.974712,7.864036,8.03583,7.783909,7.81424,7.970057
"TRIM59",6.567794,7.05864,6.549796,7.125356,6.951876,6.873416,6.803716
"TRIM6-TRIM34",7.009453,7.161518,6.946724,7.252745,6.999759,7.041966,7.046609
"TRIM60",5.404781,5.141809,5.361121,5.156873,5.218836,5.456747,5.38358
"TRIM61",6.43667,6.240708,6.508709,6.226757,5.780615,6.640759,6.368113
"TRIM62",7.245249,7.308782,7.344613,7.359421,7.260058,7.196325,7.534914
"TRIM63",4.694307,4.559498,5.092515,4.635907,4.700831,4.520434,4.544388
"TRIM64B",4.685955,6.045717,4.659416,4.599094,4.76447,4.772575,5.371508
"TRIM65",6.562385,6.630902,6.647359,6.564059,6.560468,6.520439,6.603116
"TRIM66",6.973986,7.08791,7.276613,6.906406,6.804692,6.915399,7.499351
"TRIM67",5.480259,4.918704,5.249214,4.82327,4.907158,5.163929,5.312636
"TRIM68",7.856963,8.038944,7.852197,7.895542,7.660197,7.886447,8.109362
"TRIM69",5.289705,5.320977,5.195664,5.396617,5.094723,5.463637,5.211652
"TRIM7",5.498417,5.409777,5.415471,5.400625,5.320538,5.639965,5.45137
"TRIM71",6.368557,5.846677,6.217339,5.741632,5.701981,6.142515,5.928156
"TRIM72",5.943841,5.656387,6.024013,5.721828,5.688371,5.907403,5.559142
"TRIM73",6.4659755,6.2389985,6.50838,6.2879095,6.2792875,6.423774,6.553604
"TRIM75P",3.801701,4.049479,4.187049,3.754153,4.130219,4.366794,4.105623
"TRIM8",10.535,10.0932,9.965696,10.24576,10.16023,10.16617,10.04414
"TRIM9",5.34616,5.150023,5.155654,4.875617,5.395402,5.055768,4.99828
"TRIML1",3.945874,3.503515,3.764715,4.093573,3.971531,3.941417,3.826176
"TRIML2",4.527003,4.455815,4.818522,4.159184,4.160114,4.60045,4.268279
"TRIO",7.744023,7.445843,7.829913,7.7315,7.279524,7.563805,7.428157
"TRIOBP",7.941599,7.728741,7.993908,7.881869,7.812567,7.773674,7.964961
"TRIP10",6.535092,6.304724,6.459198,6.488864,6.30288,6.39001,6.390345
"TRIP11",7.504475,7.930864,7.35346,7.589304,7.728116,7.381192,7.652155
"TRIP12",10.14991,9.902043,10.10779,9.873765,10.21923,9.937206,9.984271
"TRIP13",5.168202,4.962617,5.691673,5.056721,5.100185,5.008239,5.013033
"TRIP4",8.064481,8.193223,8.06689,8.209729,8.4224,8.390002,7.801098
"TRIP6",6.148582,6.346238,6.345151,6.325387,6.204934,6.255226,6.194344
"TRIR",9.155684,9.356256,9.018058,9.309247,9.375477,9.326822,9.220053
"TRIT1",7.31995,7.717911,7.470682,7.391156,7.36927,7.581789,7.455184
"TRMO",7.122207,7.4537,7.011854,7.209988,7.465855,7.284485,7.310324
"TRMT1",7.365383,7.852745,7.259186,7.404336,7.354582,7.687523,7.643485
"TRMT10A",4.239164,4.741581,4.396469,4.69266,4.980683,4.715575,4.196196
"TRMT10B",6.648292,6.684442,6.559665,6.472951,6.775118,6.566702,6.669372
"TRMT10C",5.891329,6.391819,6.105293,6.625856,6.530776,6.450639,6.581176
"TRMT11",6.654398,6.912694,6.542509,6.539782,6.723027,6.720353,6.719218
"TRMT112",10.45372,10.77119,10.49593,10.95068,10.9685,10.66624,10.62224
"TRMT112P6",4.758482,4.757919,4.942982,4.977186,5.095346,4.876976,4.851742
"TRMT12",6.39402,6.773316,6.049449,6.829744,6.541533,6.477318,6.597402
"TRMT13",7.86594,8.191847,7.714025,7.871976,7.909698,7.899777,8.007689
"TRMT1L",8.442585,8.374533,8.241192,8.642075,8.644236,8.340401,8.447289
"TRMT2A",7.20894,7.324832,7.360275,7.335255,7.138803,7.271659,7.305823
"TRMT2B",8.567528,8.561365,8.521717,8.4006,8.527687,8.579062,8.590498
"TRMT44",6.694018,7.095161,6.962636,7.180521,6.759538,6.80106,7.149605
"TRMT5",6.127389,6.361972,6.154578,6.419242,6.266461,6.241761,6.22631
"TRMT6",7.725893,7.911608,7.941533,7.786366,7.911909,7.973341,7.70118
"TRMT61A",6.119069,6.037798,6.070598,6.206028,5.982519,6.196586,6.379414
"TRMT61B",6.867483,7.256607,6.79109,7.156276,7.242926,6.954537,7.18775
"TRMT9B",4.2425155,4.1188515,4.042097,4.0329435,3.925351,3.940935,4.050741
"TRMU",6.759473,6.909497,6.819325,6.951352,6.853557,6.795861,6.922027
"TRNAU1AP",6.933101,7.207513,6.993652,7.065198,7.105906,7.209922,7.069405
"TRNP1",6.860669,6.653163,6.825974,6.399718,6.643889,6.600486,6.674588
"TRNT1",7.221211,7.645596,7.434935,7.46967,7.615206,7.604562,7.443511
"TRO",5.15702,5.06778,5.146487,5.018979,5.167795,4.724759,5.198864
"TROAP",5.974212,5.938499,6.228632,6.21873,5.936369,6.089286,5.968814
"TRPA1",3.039382,3.117646,2.986119,3.042743,3.228106,2.880126,3.039382
"TRPC1",5.833677,6.144487,5.670909,6.357971,6.075032,5.923726,6.599504
"TRPC2",5.230739,5.525331,5.347824,5.158315,5.090904,5.185246,5.296332
