,Posttreatment_Quercetin1,Posttreatment_Quercetin2,Posttreatment_Quercetin3,Posttreatment_Quercetin4,Posttreatment_Quercetin5,Posttreatment_Quercetin6,Posttreatment_Quercetin7
ID_REF,GSM192996,GSM1923003,GSM1923009,GSM1923016,GSM1923019,GSM1923023,GSM192997
8092691,11.45878,11.57791,11.52885,11.59822,11.75924,11.57397,11.69265
8066889,9.701419,10.24412,9.735292,9.555965,9.70297,10.57225,9.751001
7938685,7.137646,7.041722,7.080852,7.012319,6.986079,6.732248,6.117431
8130939,5.919689,6.061062,5.476462,5.744859,5.929417,5.647054,5.423678
7963523,4.983427,5.126145,4.967312,4.902973,5.014151,5.268639,4.694665
8128867,9.190258,8.8554,9.120735,9.314069,9.171881,9.117554,9.087042
8149239,2.707695,3.442738,2.869674,2.688165,2.761238,2.846109,2.94005
7999431,5.308308,5.55841,5.539848,5.548006,5.41209,5.691506,5.20286
8059477,4.797061,4.760921,4.639025,4.938737,4.981239,5.028779,4.608881
7949645,7.851558,7.808861,7.928749,8.101154,8.018938,7.986493,7.903539
7949679,4.985513,5.099997,5.123386,5.025219,5.355121,5.472849,4.925902
7972735,3.107966,3.648475,3.645563,3.383236,3.376761,3.37234,3.416103
8009205,8.338357,8.034014,8.13482,8.297747,8.236353,8.040828,8.385675
7982082,2.106373,2.531073,2.395469,2.428659,2.28455,2.454846,2.301814
7920506,5.808269,5.743505,5.676121,5.70119,5.714828,5.752616,5.467826
8059387,5.930833,5.858401,5.930833,5.754146,5.666173,5.897752,5.795156
8028744,4.655483,4.963656,5.489273,4.480892,5.036917,4.349357,4.973589
8137250,9.447653,9.278939,9.306064,9.336201,9.119444,8.956773,9.651647
8135931,9.146038,9.198201,9.489031,9.81568,9.480935,9.417011,9.235818
8177403,2.127215,2.352762,2.503561,2.310718,2.325164,2.371372,2.37535
8122174,6.901711,7.047712,6.472427,6.588409,6.639171,6.950162,6.193668
7919146,5.465445,5.065792,5.639815,4.984926,5.022151,4.854946,5.485035
7934997,3.824293,4.095445,3.459501,3.855449,3.627513,4.017901,3.586945
7933298,5.563117,5.503947,5.689179,5.650766,5.388114,5.834001,5.911538
8171216,4.916836,5.090761,4.760665,4.817903,4.824363,4.863734,4.646947
8104079,4.22027,4.862298,4.652302,4.579996,4.687917,4.718092,4.503659
7901969,4.9552,5.064097,5.247527,5.295897,5.292462,5.429338,5.13058
7978653,8.906366,8.61493,8.899197,8.884878,8.59023,9.001728,8.850389
8005632,3.999674,3.939333,4.064676,4.064676,3.92217,4.064676,3.780586
8031570,4.024743,4.93074,4.773416,4.292572,4.819593,4.090963,3.583284
8068664,4.413026,5.116061,4.743247,4.814992,4.931011,4.655875,4.741846
8133155,7.818587,7.503349,7.999834,7.654438,7.921432,7.353681,8.133027
8083592,3.131907,3.241308,3.393335,3.223951,3.78535,3.732305,2.267828
8031102,7.852509,7.45887,7.538343,7.643126,7.464757,7.467922,7.792802
7907977,3.000635,3.398824,3.400197,3.356733,3.574282,3.212344,3.334719
7955419,7.777891,7.482583,7.891356,7.679744,7.591516,7.706439,7.659981
7973446,3.321185,3.362597,3.566122,3.329388,3.333475,3.346615,3.754633
8105151,4.625964,4.491261,4.516768,4.38052,4.789116,4.616385,4.10007
7961964,7.475335,7.235562,7.441678,7.387693,7.15672,7.429869,7.593951
8145193,6.889805,6.917488,6.880902,6.672762,6.862092,6.840079,6.733716
8119799,2.55957,2.685161,2.714963,2.665488,2.872024,2.643137,3.355027
7935425,8.543573,7.905662,8.293495,8.155022,8.387558,8.238234,8.156652
8163535,4.848811,5.053885,5.002896,4.993991,4.849845,4.799148,4.749876
7991086,2.020115,2.112895,2.046493,2.026053,2.098123,2.087109,2.119444
8121134,2.615191,2.788278,2.705358,2.457425,2.62719,2.695822,2.524608
7962537,10.57779,10.40088,10.48456,10.30363,10.5476,10.46991,10.52888
8160914,9.73294,9.486415,9.536403,9.707813,9.629507,9.72089,9.800449
8072088,5.508365,5.665676,5.502353,5.741762,5.615724,5.675533,5.433047
7952205,4.515416,4.825518,4.759451,4.493259,4.578663,4.907225,4.284546
8090030,7.968066,8.094241,8.280555,7.970648,8.094627,8.057389,7.875218
8065084,6.200858,6.071238,6.058147,5.47023,5.875965,5.77827,5.524905
8033795,7.788934,7.842515,7.645411,7.704928,7.685338,7.522923,7.802061
7979414,3.882514,3.923844,4.287342,4.327642,3.994541,4.586562,3.777139
8068145,5.705029,5.96251,5.845971,5.654697,6.001727,5.86532,5.640579
7899932,4.599883,4.812723,4.656902,4.733381,4.917069,4.846181,4.450424
8008139,10.36373,10.14048,10.24538,10.21049,10.13449,10.18235,10.25795
8130993,6.642076,6.252924,6.697876,6.607416,6.824209,6.217192,6.542377
7940959,7.121767,7.58289,7.357318,7.258689,7.382252,7.624866,7.24482
7948103,2.753057,2.954746,2.730877,3.2573,3.195029,2.9427,3.042325
8094408,8.515697,8.278543,8.411724,8.519371,8.363163,8.284257,8.500814
8021222,6.580845,6.359334,6.660223,6.631501,6.384375,6.311104,6.857192
8167871,2.766232,2.768091,2.803187,2.745042,2.701127,2.720373,3.149498
8031223,8.8612,8.3014,8.786419,8.453016,9.091497,8.80697,8.852142
8177834,6.210121,6.060921,6.353585,6.3808,6.44352,6.182748,6.579206
8089062,9.907009,9.837972,9.945862,10.06442,9.862862,9.790941,9.940046
7947052,5.111612,5.263099,5.330411,5.107123,4.940073,5.065076,4.94406
8063211,10.30859,10.08279,10.22356,10.35722,10.32507,10.23226,10.32161
8118594,12.40278,11.79192,11.85226,12.22916,12.31071,12.07415,11.86225
7952677,8.003838,7.94518,8.002029,8.221416,8.451946,7.950741,8.085089
7939944,3.289381,4.030115,3.859741,3.816305,3.67685,3.723804,3.337609
8000746,5.120858,5.425809,5.238305,5.005686,4.886504,5.215415,4.977637
8124521,7.550029,7.581283,7.578787,8.298772,7.687969,7.817848,7.692774
8054557,10.07136,9.901375,10.26206,10.11701,10.22781,10.06834,10.02691
8033248,8.434757,8.400227,8.657305,8.463938,8.555374,8.363198,8.916998
7964759,4.658559,5.032592,4.586455,4.251629,5.219672,4.64109,4.478346
8017312,10.15685,10.21224,10.16739,10.33893,10.28088,10.23169,10.3357
7940182,5.701936,6.286632,5.832337,6.184412,5.94492,5.981304,5.824953
8061647,5.836574,5.67518,5.738837,5.893046,6.140774,5.971558,5.362435
7963837,4.632303,4.529517,4.673225,4.680234,4.819943,4.609124,4.57236
8036291,6.040939,5.609808,6.250575,5.905118,5.579518,5.834023,6.244995
8067948,3.601214,3.440201,3.492083,3.158006,3.711439,3.514598,3.591067
7978704,3.528416,3.477278,3.484884,3.512536,3.44328,3.654993,3.33297
8055312,3.356839,3.011517,3.028714,3.268857,2.798225,2.823501,2.923048
8143747,2.164972,2.257069,2.237474,2.088536,2.202187,2.623409,2.070001
8021712,5.000996,5.075241,5.168769,5.353476,5.207632,5.27577,4.829055
7922432,10.57106,10.4219,10.40099,10.53527,10.57161,10.59646,10.64136
7926410,4.399515,4.559814,4.64974,4.557834,4.928874,4.877795,4.791351
8076513,6.377952,6.296156,6.324563,6.222362,6.237651,6.424077,5.93772
8175550,3.722673,3.791908,3.518309,3.566422,3.985206,3.582542,3.396568
8162283,4.554174,4.554174,4.424822,5.061467,4.684089,4.675481,3.995328
8147469,10.66805,10.59458,10.82514,10.81191,10.57178,10.751,10.79564
7968236,5.780481,5.642759,5.584157,5.505537,5.705337,6.250337,5.941318
7991640,7.66966,7.242447,7.167588,7.407062,7.189002,7.228839,7.834148
8116577,4.144134,3.895802,4.259548,4.35343,4.098699,4.020531,3.841792
8138504,4.37389,4.412883,4.273275,4.482116,4.483579,4.357304,4.231035
8053533,9.060513,8.84351,8.98542,9.02376,8.971878,8.967257,8.999359
8041138,3.052075,3.117079,3.023249,2.895016,3.052075,3.052075,3.054428
7904751,7.166658,7.322907,7.198771,6.805597,6.837023,7.379539,7.358317
7987308,2.257505,2.314186,2.344126,2.599526,2.264085,2.318672,2.304032
8096158,6.415088,6.88,6.540667,6.597937,6.565804,6.584658,6.47118
8084904,10.70932,10.25832,10.88351,10.43967,10.07957,9.880851,10.35084
8078225,6.305479,6.567623,6.467017,6.465919,5.999501,7.203709,6.757687
8175585,6.9563,7.097097,7.151871,7.296225,7.17184,6.779874,7.530902
7979961,2.650146,3.268635,3.329593,2.790471,3.236681,2.921553,3.129849
8007312,7.381494,7.268829,7.494018,7.271486,7.148719,7.386128,7.465134
8020878,10.34209,10.161,10.13579,10.31927,10.08533,10.16314,10.51925
7943562,3.739209,3.910172,3.68636,3.769583,3.638639,3.713219,3.537638
7902267,6.906116,6.792017,6.662221,6.32452,6.701176,6.643664,6.542261
8139879,8.908512,9.005744,8.317513,8.436473,8.562731,9.146983,8.524674
8114797,4.452002,4.793612,4.341047,4.453847,4.619996,4.449872,4.451165
8116272,5.396287,5.698502,5.664567,5.365955,5.708951,5.789083,5.310959
8075850,3.837564,3.861744,3.910409,3.755837,3.75706,3.722362,3.852015
8176191,9.632778,9.580299,9.532169,9.7591,9.479366,9.470705,9.664415
8084323,7.700934,7.578884,7.899728,7.914631,7.901926,7.62882,7.655932
8118607,5.675734,5.390481,5.437978,5.187497,5.47506,5.44368,4.969898
8115957,8.266909,8.285276,8.295027,8.157263,8.670652,8.31637,8.475273
7946087,5.515861,5.6649,5.696638,6.446665,6.505106,6.326427,5.550783
8151871,4.558225,4.590484,4.621699,4.724027,4.2888,4.41546,4.878681
7942858,6.7809,6.760243,7.110979,6.935886,6.912378,6.900055,7.022843
7899287,7.008937,7.263498,6.841436,6.837491,7.004894,6.903556,6.635306
8146837,5.371353,5.390981,5.134069,5.30698,5.151766,5.256449,5.156902
7990379,7.900434,7.60657,7.726307,7.643194,7.764771,7.533454,7.855119
8169210,4.237955,4.804527,4.820603,4.517294,4.519671,4.749314,4.072999
8139746,5.417615,5.420486,5.163126,5.366579,5.286751,5.055772,5.466594
8116696,4.578362,5.040014,4.542141,4.533755,4.842317,4.286351,4.482819
8061517,2.978556,3.286215,2.98682,2.811893,2.902378,2.864099,2.98682
8158862,6.602958,6.497113,6.527705,6.502467,6.712296,6.388868,6.894482
8123407,5.575046,6.271766,6.466105,6.343572,6.817194,5.794443,6.835814
7915733,9.613279,9.651501,9.614997,9.315343,9.548454,9.594202,9.584114
7978391,4.062759,4.329604,4.157243,4.14774,4.457568,4.276485,4.052338
8058837,6.832264,6.75548,6.625063,6.671625,6.668758,6.414996,6.995162
8060790,4.68255,4.68255,4.71658,4.414774,4.688517,4.712726,4.473932
7947947,5.335465,5.293299,5.277154,5.201945,5.359997,5.138208,5.137526
7981157,7.243986,7.082559,7.058549,6.895802,7.429268,6.853016,6.988954
7976243,9.107205,9.027197,9.147182,9.034941,9.114537,9.139129,9.01348
7942204,6.656097,6.736783,6.111389,6.132113,6.097873,6.458911,6.425311
8002937,6.217814,6.273458,6.446794,6.830105,6.697787,6.676142,6.237785
8031495,6.243468,6.172822,6.172822,6.172822,6.286084,6.340201,6.071398
8032996,5.942836,5.901885,5.906167,5.648329,6.24333,6.008473,5.815825
7959195,5.021897,5.345273,5.019561,5.176068,5.138208,5.468064,4.779026
7920642,5.665553,6.319256,6.150202,6.218282,6.44025,6.5308,6.104961
8080082,4.212337,4.553882,4.664518,4.065721,4.379704,4.275021,4.749454
8122144,5.305364,4.322512,4.894446,4.520272,3.80113,4.173268,4.815892
8069768,2.263619,2.546137,2.907236,2.475439,2.369534,2.475439,2.571803
7922648,6.799395,7.004064,7.076191,7.113359,7.380326,7.072653,6.979795
7916743,6.230463,5.83875,5.878841,5.762514,6.023295,5.841127,5.859837
7922472,2.763944,3.008466,2.844933,3.726506,2.859256,2.881934,2.898641
7933872,5.454237,5.687537,5.960538,5.465375,5.798645,5.772419,5.613775
8013356,3.15952,3.422322,3.665592,3.622381,3.422322,3.338319,3.418094
8058940,7.450795,7.075143,7.123423,7.348459,7.135024,7.265214,7.381734
7948906,6.202024,5.643307,5.877297,5.648982,5.085968,5.209778,6.316214
7961024,3.395756,3.892646,3.642163,3.944074,3.449295,3.615991,4.133275
8015798,6.957015,7.167007,7.139208,6.888401,6.639776,6.773485,6.599389
8090565,7.817726,8.35931,8.168641,8.21345,8.274922,7.892108,8.032194
8151496,3.96417,4.142666,4.142666,3.855312,4.240124,3.842355,3.935746
8172204,4.704598,5.192549,4.577509,4.486954,4.473574,4.673914,4.655816
7983841,3.003715,3.038769,2.965094,2.821444,3.169268,3.266527,3.101912
8160365,3.215844,3.323984,3.176542,3.343312,3.546166,3.284516,3.169262
7938348,6.895292,6.564185,6.66071,6.821782,6.620546,6.502945,7.211955
7944401,9.164621,10.45527,9.636023,8.579657,8.952839,9.831142,9.210211
7927924,2.089581,2.066898,1.880377,2.017989,1.997673,1.985818,2.03144
8055494,4.468355,4.664232,4.60136,4.652302,4.745522,4.512972,4.732149
8051707,7.415303,7.182677,7.29042,7.156627,7.070596,7.400413,7.396984
8112558,11.24669,11.02824,11.10633,11.35184,11.14211,10.91377,10.8883
7940210,3.859663,4.260018,3.907888,4.161013,4.446377,4.327492,3.953578
8056999,5.170245,5.351405,5.236867,5.274657,5.110915,4.875633,5.437368
8030848,6.392524,6.877793,6.681578,6.483869,6.798715,6.701254,6.58477
8049665,2.796014,3.04386,2.97076,2.892986,2.985014,2.980154,2.855282
7912198,11.72333,11.57969,11.72498,11.67785,11.73122,11.67394,11.7274
8112428,9.253879,8.395147,8.604403,8.238273,8.531843,7.838725,8.366972
8168875,6.56735,6.256666,6.388978,6.721665,6.342752,6.471587,6.727113
8114843,6.261305,6.338691,6.446738,6.626704,6.354096,6.291621,6.049995
8024444,7.710465,7.51629,7.680868,7.718078,7.465646,7.576994,7.6472
8092594,3.797688,4.245366,4.008561,4.037481,4.237825,4.156689,4.014613
8050365,2.399411,2.744967,2.490638,2.459266,2.343416,2.468163,2.361203
8012218,7.781529,7.060163,7.115278,7.708696,7.551395,7.626103,7.392633
7962029,3.997478,3.950312,4.110507,3.65758,4.295294,3.906666,3.64017
8101810,5.72808,5.878593,5.510812,5.818622,5.818622,5.626114,5.611413
8061912,4.961155,5.141714,4.769701,4.958056,4.739744,4.916912,5.179444
8040655,6.656623,6.598243,6.685879,6.699702,6.814089,6.553136,7.123241
7986836,4.230518,4.494845,4.248746,4.301854,4.397568,4.250771,4.005125
8166096,7.542912,8.182352,7.400789,7.547371,7.380511,8.165638,7.72849
8060835,4.01064,3.665414,3.825677,4.185859,3.4619,4.075469,5.051174
7989750,4.60153,5.161731,5.11624,5.088993,4.980363,5.142641,5.225578
8036993,3.646227,3.398726,3.376621,3.05047,3.648819,3.534032,3.527773
8048340,9.484652,9.524674,9.366602,9.547491,9.399452,9.38362,9.726574
8159211,6.469152,6.640399,5.932464,6.079004,6.355623,6.317207,5.747795
8155169,7.548985,7.180849,7.449262,7.232239,7.24068,7.182239,7.505973
7963770,6.130499,6.543431,6.366405,6.223303,6.848404,6.401089,6.455116
8136727,8.334532,8.522368,8.410212,8.430979,8.426393,8.400105,8.205431
7912762,3.643219,4.075675,3.658974,3.728706,3.681973,3.678689,4.140408
7916851,4.60839,4.800809,4.53552,4.491883,4.629544,4.825592,4.492836
8122194,5.578321,6.367835,5.916396,5.962317,5.855096,6.13667,5.230084
8071547,8.419797,8.449326,8.48252,8.686102,8.445267,8.521725,8.613022
8161839,7.605918,6.85328,6.882316,7.4045,6.601532,6.60053,7.588486
8109141,8.896441,8.861297,8.757547,8.606227,8.522813,8.767653,8.697017
7905233,6.571229,6.747109,6.86238,6.689491,7.034623,6.433166,6.746686
8045182,8.46187,8.499487,8.63341,8.755424,8.644145,8.583596,8.655557
8034806,7.133462,6.940981,7.167438,7.219125,7.130511,7.026115,7.345084
7905569,3.10393,3.256151,3.346075,2.937918,3.24167,3.302912,3.312594
8172252,5.036019,5.011756,4.847796,4.790823,4.763206,4.602839,5.130782
7980718,3.874504,3.448264,3.226621,2.828636,3.323762,3.343607,3.966869
7908879,5.29559,5.321699,5.159185,5.305946,5.424976,5.487898,5.080324
8154979,4.703026,4.97877,4.917183,5.032394,4.691329,5.475627,5.142528
8121510,6.98298,6.570531,6.737393,6.708618,5.920143,6.274976,6.893305
7995421,9.652702,9.647553,9.622216,9.675488,9.619614,9.435865,9.687749
7995776,6.705863,6.386426,6.437829,6.447212,6.735587,6.638873,6.132118
7908732,8.909014,8.806095,8.899222,9.055517,8.846336,8.879425,9.067045
8063449,6.311792,6.516348,6.819044,6.441485,6.411316,6.791616,5.973243
8176336,5.784361,5.613227,5.778645,5.696884,5.72354,5.668053,5.519186
8000013,5.49606,5.082609,5.315804,5.327745,5.059932,5.114483,5.833572
8158890,7.727672,8.29417,8.221961,8.36872,8.531599,8.335155,8.244941
8005959,6.19734,6.337399,6.376876,6.374672,6.38448,6.080523,6.043401
8055711,5.240201,5.180808,5.16476,5.087971,5.136958,5.505627,5.358593
8038137,2.769417,3.238928,3.251732,2.701554,2.901063,3.096248,3.117401
8149438,3.330108,3.371842,3.238435,3.028306,3.096703,3.073342,3.210297
8159609,8.384789,8.152434,8.292086,8.161427,8.111224,8.072616,8.206605
8115327,9.834494,10.42368,9.494061,9.579502,9.474222,10.12778,9.737141
7914764,8.483686,8.378687,8.443993,8.445005,8.165741,8.438663,8.476971
7946278,3.881752,3.720091,3.936143,4.173232,4.316884,4.154838,3.839438
7999317,6.524061,6.243966,6.387455,6.253197,6.295552,6.096316,6.35676
8070799,8.522729,8.3571,8.435984,8.380119,8.47728,8.234787,8.602148
8013479,6.747204,6.624609,7.241749,7.090132,6.296907,6.499877,6.261711
8103922,7.753473,7.960032,7.877734,7.690957,7.7651,7.875644,8.153147
7988601,3.389895,3.176362,3.079942,3.038984,3.077819,3.289476,3.181923
8157281,5.843348,5.444096,5.681849,5.71582,5.587183,5.327046,5.505142
8104220,7.036303,6.859676,6.773437,7.13012,6.934673,6.77662,6.830513
8089106,2.010903,2.216002,2.133579,2.027862,2.141483,2.091078,2.114437
7982390,2.091078,2.214863,2.315643,2.283432,2.201376,2.231346,2.07817
8056518,3.008054,3.579353,3.230726,3.170637,3.076423,3.145708,3.372394
8164701,10.24426,10.02483,10.2141,10.39042,10.31107,10.03889,10.19994
7920984,8.414884,8.39357,8.475888,8.416693,8.177556,8.34174,8.561376
8155167,5.140132,5.185603,4.956374,4.896921,5.17065,5.24634,5.055354
8105995,11.2616,11.07162,11.09533,11.35332,11.10913,10.90839,10.91653
8136587,2.42561,2.682951,2.558059,2.601968,2.589216,2.442132,2.405746
8104659,2.302229,2.386088,2.493848,2.427701,2.456859,2.443701,2.444509
8168727,5.87241,6.140862,5.719103,6.463836,7.069355,5.92512,6.546278
8060255,2.520613,2.613155,2.774038,2.554219,2.648683,2.467265,2.775087
7916590,10.53256,10.3096,10.45686,10.17338,10.18742,10.19113,10.42874
8036479,5.95517,6.100468,6.160578,5.958039,6.09009,5.983356,5.826612
7944832,3.18118,2.916848,2.978561,3.191529,2.952263,2.976488,2.940569
7959002,5.631516,5.820355,5.697486,5.711961,6.1252,5.632577,5.311633
8170553,5.487769,5.678961,5.613757,5.374341,5.73495,5.765858,5.143444
8154574,7.744791,7.434095,7.583041,7.499225,7.464194,7.352805,7.825768
8013536,4.7871,5.271476,5.267145,5.255565,5.166876,5.150949,4.893977
8133610,9.878899,9.520587,9.756632,9.848066,9.616291,9.622612,9.746974
7966684,3.692847,4.029945,3.891077,3.771705,3.798384,3.798384,3.731803
8119078,4.394785,4.495694,4.58096,4.130501,4.163927,4.457321,3.738272
7921425,6.015137,6.135499,5.922525,5.464431,5.80227,6.940444,5.826912
7986110,7.85482,7.530045,8.116729,7.968954,7.85376,7.628185,7.902658
8143575,7.143059,7.304248,6.918167,6.884958,7.14899,6.639212,6.683148
8134376,3.49147,3.633042,3.265946,3.547421,3.633042,3.633042,3.841795
7916316,7.226874,7.419518,7.054644,7.269385,7.128926,7.08911,7.259034
7953685,2.81476,2.918687,2.928564,2.97348,2.64468,2.443537,2.94435
7979984,7.821757,8.080772,8.030882,8.046364,8.108961,8.022798,8.087033
8164194,4.984018,5.391853,4.778074,4.78009,4.513826,4.99706,5.123549
8021984,6.665135,6.225545,6.318134,6.654599,6.13939,6.512383,6.887115
8080416,7.036607,6.692198,7.00252,6.812097,6.345273,7.048046,7.333745
8092922,6.823349,6.673279,6.925873,6.976612,6.663541,6.920745,6.95164
7933498,6.450423,6.34757,6.211827,6.377777,6.078778,6.359828,6.138038
8067157,4.13623,4.416175,4.165556,4.218145,4.422159,4.169056,4.179059
8098004,1.925503,2.259757,2.045839,2.050514,2.046868,2.045565,2.189864
7973116,7.776584,7.737376,7.999535,7.987291,7.720174,7.566672,7.88855
7938179,4.621476,4.882361,4.769535,4.509199,5.016654,4.680801,4.25415
8088915,3.97555,4.761082,4.776946,3.232116,4.139317,4.471487,4.161095
7989309,4.644823,4.307924,4.804224,4.142399,4.178784,3.991515,4.238549
8173531,7.903632,7.388454,7.837013,7.733847,7.478047,7.695884,7.718769
8165752,5.69546,6.315529,6.027343,5.63032,6.842,5.62323,6.13132
8010086,8.24776,7.741536,8.161965,8.147657,7.737808,7.867278,8.126415
8113094,6.463672,6.089703,6.354946,6.968292,6.742921,6.613793,6.558295
8091239,2.225572,2.294503,2.613844,2.185791,2.820301,2.44471,2.417818
7925550,8.094897,8.11621,8.135344,8.006781,7.917628,8.056846,8.26807
8026763,6.814105,6.535847,6.737945,6.420715,6.710931,6.422291,6.847406
8081069,8.177194,8.041005,8.089683,7.721251,7.40397,7.958034,8.164701
7939963,4.200202,4.710848,4.055428,4.298531,4.080753,4.287057,3.702393
8014037,9.748479,9.800513,9.727851,9.739261,9.737864,9.736933,9.820808
7961798,4.909974,4.535785,4.825355,5.024657,4.910191,4.655529,4.952451
